# #runID ohdu lambdaBGbin
6436 15 0.023027
6437 2 0.238726
6437 3 0.181803
6437 4 0.163871
6437 5 0.219970
6437 6 0.239958
6437 7 0.132704
6437 8 0.217931
6437 9 0.178488
6437 10 0.083487
6437 13 0.176276
6437 14 0.149103
6437 15 0.034358
6438 2 0.209992
6438 3 0.180491
6438 4 0.187642
6438 5 0.203995
6438 6 0.229948
6438 7 0.153207
6438 8 0.214405
6438 9 0.158882
6438 10 0.090143
6438 13 0.159920
6438 14 0.162031
6438 15 0.018708
6439 2 0.224619
6439 3 0.184944
6439 4 0.218673
6439 5 0.216906
6439 6 0.225964
6439 7 0.142962
6439 8 0.221956
6439 9 0.161270
6439 10 0.082329
6439 13 0.181069
6439 14 0.138834
6439 15 0.032160
6440 2 0.228975
6440 3 0.180386
6440 4 0.186841
6440 5 0.242875
6440 6 0.245962
6440 7 0.153195
6440 8 0.221103
6440 9 0.151170
6440 10 0.077607
6440 13 0.172373
6440 14 0.154089
6440 15 0.015203
6441 2 0.205043
6441 3 0.180391
6441 4 0.172175
6441 5 0.210375
6441 6 0.215036
6441 7 0.141080
6441 8 0.215048
6441 9 0.168787
6441 10 0.078088
6441 13 0.176609
6441 14 0.151663
6441 15 0.019369
6442 2 0.227364
6442 3 0.189779
6442 4 0.177721
6442 5 0.224124
6442 6 0.221498
6442 7 0.164752
6442 8 0.213630
6442 9 0.161672
6442 10 0.085506
6442 13 0.173797
6442 14 0.153214
6442 15 0.037552
6443 2 0.235330
6443 3 0.202148
6443 4 0.182903
6443 5 0.220880
6443 6 0.213522
6443 7 0.160765
6443 8 0.228800
6443 9 0.163179
6443 10 0.098590
6443 13 0.169565
6443 14 0.160928
6443 15 0.023324
6444 2 0.202917
6444 3 0.181227
6444 4 0.170978
6444 5 0.215132
6444 6 0.231436
6444 7 0.157641
6444 8 0.218842
6444 9 0.155962
6444 10 0.074616
6444 13 0.162254
6444 14 0.162172
6444 15 0.031009
6445 2 0.222718
6445 3 0.175111
6445 4 0.192113
6445 5 0.210049
6445 6 0.215093
6445 7 0.158886
6445 8 0.216958
6445 9 0.166324
6445 10 0.085477
6445 13 0.155339
6445 14 0.148389
6445 15 0.016873
6446 2 0.197000
6446 3 0.190513
6446 4 0.183632
6446 5 0.215142
6446 6 0.251756
6446 7 0.136053
6446 8 0.215975
6446 9 0.170073
6446 10 0.078478
6446 13 0.152051
6446 14 0.163432
6446 15 0.018190
6447 2 0.216938
6447 3 0.186509
6447 4 0.212319
6447 5 0.211629
6447 6 0.199613
6447 7 0.151019
6447 8 0.222114
6447 9 0.177224
6447 10 0.083163
6447 13 0.153118
6447 14 0.145661
6447 15 0.035391
6448 2 0.204761
6448 3 0.190232
6448 4 0.197062
6448 5 0.225446
6448 6 0.229866
6448 7 0.160965
6448 8 0.221899
6448 9 0.169869
6448 10 0.088380
6448 13 0.156159
6448 14 0.151505
6448 15 0.038873
6449 2 0.217335
6449 3 0.179890
6449 4 0.216446
6449 5 0.226010
6449 6 0.182767
6449 7 0.154212
6449 8 0.234875
6449 9 0.182454
6449 10 0.069931
6449 13 0.167703
6449 14 0.168143
6449 15 0.033528
6450 2 0.216213
6450 3 0.178364
6450 4 0.203400
6450 5 0.237122
6450 6 0.218701
6450 7 0.155557
6450 8 0.220596
6450 9 0.165673
6450 10 0.069583
6450 13 0.153066
6450 14 0.170145
6450 15 0.018864
6451 2 0.193883
6451 3 0.181160
6451 4 0.189640
6451 5 0.227052
6451 6 0.200676
6451 7 0.150038
6451 8 0.216671
6451 9 0.153607
6451 10 0.065469
6451 13 0.168717
6451 14 0.144814
6451 15 0.014213
6452 2 0.209104
6452 3 0.184240
6452 4 0.190713
6452 5 0.217320
6452 6 0.202959
6452 7 0.162313
6452 8 0.213018
6452 9 0.188698
6452 10 0.088426
6452 13 0.167506
6452 14 0.114668
6452 15 0.024661
6453 2 0.198950
6453 3 0.187658
6453 4 0.179540
6453 5 0.205481
6453 6 0.259649
6453 7 0.162004
6453 8 0.218274
6453 9 0.185032
6453 10 0.075851
6453 13 0.166790
6453 14 0.146369
6453 15 0.043509
6454 2 0.199554
6454 3 0.201927
6454 4 0.186910
6454 5 0.218325
6454 6 0.287066
6454 7 0.140661
6454 8 0.231607
6454 9 0.182480
6454 10 0.057083
6454 13 0.192985
6454 14 0.150560
6454 15 0.033171
6455 2 0.233569
6455 3 0.176238
6455 4 0.194143
6455 5 0.223985
6455 6 0.254783
6455 7 0.174614
6455 8 0.234679
6455 9 0.175417
6455 10 0.071991
6455 13 0.172017
6455 14 0.150029
6455 15 0.029430
6456 2 0.246626
6456 3 0.177370
6456 4 0.193673
6456 5 0.232961
6456 6 0.244683
6456 7 0.153862
6456 8 0.238250
6456 9 0.161049
6456 10 0.089249
6456 13 0.170554
6456 14 0.162203
6456 15 0.037157
6457 2 0.232762
6457 3 0.206747
6457 4 0.207240
6457 5 0.218421
6457 6 0.225164
6457 7 0.153571
6457 8 0.209941
6457 9 0.166589
6457 10 0.066758
6457 13 0.171077
6457 14 0.157532
6457 15 0.022457
6458 2 0.211721
6458 3 0.187235
6458 4 0.176674
6458 5 0.212383
6458 6 0.252883
6458 7 0.141961
6458 8 0.229276
6458 9 0.183853
6458 10 0.064733
6458 13 0.157792
6458 14 0.140187
6458 15 0.024851
6459 2 0.231376
6459 3 0.187572
6459 4 0.200246
6459 5 0.227276
6459 6 0.212497
6459 7 0.155209
6459 8 0.224571
6459 9 0.186110
6459 10 0.083911
6459 13 0.179228
6459 14 0.162733
6459 15 0.014890
6460 2 0.209277
6460 3 0.190787
6460 4 0.176070
6460 5 0.215124
6460 6 0.245730
6460 7 0.125762
6460 8 0.235495
6460 9 0.151658
6460 10 0.065075
6460 13 0.159358
6460 14 0.152832
6460 15 0.027803
6461 2 0.208703
6461 3 0.193504
6461 4 0.197713
6461 5 0.221259
6461 6 0.226087
6461 7 0.147619
6461 8 0.211819
6461 9 0.171003
6461 10 0.085919
6461 13 0.179144
6461 14 0.157092
6461 15 0.019998
6462 2 0.215631
6462 3 0.189194
6462 4 0.176789
6462 5 0.244900
6462 6 0.221520
6462 7 0.149278
6462 8 0.218343
6462 9 0.171759
6462 10 0.082697
6462 13 0.160642
6462 14 0.130119
6462 15 0.022963
6463 2 0.194389
6463 3 0.173540
6463 4 0.185327
6463 5 0.226697
6463 6 0.204553
6463 7 0.159155
6463 8 0.207167
6463 9 0.170411
6463 10 0.081902
6463 13 0.157955
6463 14 0.143237
6463 15 0.039288
6464 2 0.209652
6464 3 0.172294
6464 4 0.184058
6464 5 0.217657
6464 6 0.249986
6464 7 0.156375
6464 8 0.226775
6464 9 0.178656
6464 10 0.081021
6464 13 0.176568
6464 14 0.163392
6464 15 0.016350
6465 2 0.210080
6465 3 0.175501
6465 4 0.175950
6465 5 0.231361
6465 6 0.226121
6465 7 0.151179
6465 8 0.222318
6465 9 0.157876
6465 10 0.065626
6465 13 0.163478
6465 14 0.182029
6465 15 0.031454
6466 2 0.207938
6466 3 0.193839
6466 4 0.210063
6466 5 0.230195
6466 6 0.242794
6466 7 0.144718
6466 8 0.228458
6466 9 0.171994
6466 10 0.078032
6466 13 0.177186
6466 14 0.135320
6466 15 0.035722
6467 2 0.219810
6467 3 0.185495
6467 4 0.169594
6467 5 0.231143
6467 6 0.216322
6467 7 0.168974
6467 8 0.213140
6467 9 0.172451
6467 10 0.084736
6467 13 0.149018
6467 14 0.151633
6467 15 0.022626
6468 2 0.225890
6468 3 0.177811
6468 4 0.205470
6468 5 0.227347
6468 6 0.228419
6468 7 0.165335
6468 8 0.236101
6468 9 0.169817
6468 10 0.069574
6468 13 0.173539
6468 14 0.145816
6468 15 0.031182
6469 2 0.225218
6469 3 0.182969
6469 4 0.183784
6469 5 0.235053
6469 6 0.202170
6469 7 0.139295
6469 8 0.215838
6469 9 0.151647
6469 10 0.088009
6469 13 0.154619
6469 14 0.153090
6469 15 0.023316
6470 2 0.225945
6470 3 0.175588
6470 4 0.184377
6470 5 0.208683
6470 6 0.277391
6470 7 0.146251
6470 8 0.219696
6470 9 0.171630
6470 10 0.082559
6470 13 0.160218
6470 14 0.148053
6470 15 0.027648
6471 2 0.185079
6471 3 0.160418
6471 4 0.169830
6471 5 0.234311
6471 6 0.203224
6471 7 0.151861
6471 8 0.225314
6471 9 0.150508
6471 10 0.082008
6471 13 0.176757
6471 14 0.164527
6471 15 0.035200
6472 2 0.229753
6472 3 0.190952
6472 4 0.194447
6472 5 0.216770
6472 6 0.256797
6472 7 0.157210
6472 8 0.227817
6472 9 0.172456
6472 10 0.098202
6472 13 0.154709
6472 14 0.176810
6472 15 0.034783
6473 2 0.225376
6473 3 0.194318
6473 4 0.172513
6473 5 0.217804
6473 6 0.267031
6473 7 0.161271
6473 8 0.215938
6473 9 0.139795
6473 10 0.086851
6473 13 0.173807
6473 14 0.126925
6473 15 0.011565
6474 2 0.208892
6474 3 0.153998
6474 4 0.187955
6474 5 0.225737
6474 6 0.218598
6474 7 0.164569
6474 8 0.240191
6474 9 0.174515
6474 10 0.085614
6474 13 0.164164
6474 14 0.165341
6474 15 0.020253
6475 2 0.336593
6475 3 0.289476
6475 4 0.318804
6475 5 0.342220
6475 6 0.442371
6475 7 0.261148
6475 8 0.292109
6475 9 0.231103
6475 10 0.146601
6475 13 0.254626
6475 14 0.267063
6475 15 0.031313
6476 2 0.239494
6476 3 0.206965
6476 4 0.202255
6476 5 0.243085
6476 6 0.277013
6476 7 0.156764
6476 8 0.230083
6476 9 0.198714
6476 10 0.083591
6476 13 0.171762
6476 14 0.163845
6476 15 0.016652
6477 2 0.217964
6477 3 0.179751
6477 4 0.195091
6477 5 0.247470
6477 6 0.267645
6477 7 0.157256
6477 8 0.230990
6477 9 0.181256
6477 10 0.093243
6477 13 0.188523
6477 14 0.177951
6477 15 0.027448
6478 2 0.198432
6478 3 0.196731
6478 4 0.197579
6478 5 0.235131
6478 6 0.195181
6478 7 0.185600
6478 8 0.231314
6478 9 0.171145
6478 10 0.067651
6478 13 0.170000
6478 14 0.180960
6478 15 0.023575
6479 2 0.230095
6479 3 0.197014
6479 4 0.203669
6479 5 0.212237
6479 6 0.234631
6479 7 0.175837
6479 8 0.224741
6479 9 0.167822
6479 10 0.071539
6479 13 0.169677
6479 14 0.180520
6479 15 0.033327
6480 2 0.202635
6480 3 0.177881
6480 4 0.202449
6480 5 0.226040
6480 6 0.249784
6480 7 0.166386
6480 8 0.230060
6480 9 0.169586
6480 10 0.068465
6480 12 4501.607090
6480 13 0.175371
6480 14 0.154842
6480 15 0.032329
6481 2 0.234907
6481 3 0.187930
6481 4 0.209105
6481 5 0.204405
6481 6 0.226604
6481 7 0.173623
6481 8 0.224328
6481 9 0.171373
6481 10 0.081930
6481 13 0.174680
6481 14 0.161026
6481 15 0.019712
6482 2 0.191341
6482 3 0.176804
6482 4 0.173627
6482 5 0.205689
6482 6 0.247852
6482 7 0.171453
6482 8 0.220247
6482 9 0.169577
6482 10 0.094289
6482 13 0.176995
6482 14 0.169260
6482 15 0.037616
6483 2 0.202556
6483 3 0.184434
6483 4 0.195905
6483 5 0.220055
6483 6 0.278850
6483 7 0.152081
6483 8 0.221461
6483 9 0.167199
6483 10 0.092808
6483 13 0.179591
6483 14 0.158915
6483 15 0.030646
6484 2 0.207991
6484 3 0.174957
6484 4 0.195962
6484 5 0.220106
6484 6 0.216058
6484 7 0.171761
6484 8 0.214301
6484 9 0.146431
6484 10 0.060041
6484 13 0.167844
6484 14 0.158810
6484 15 0.024831
6485 2 0.194400
6485 3 0.181979
6485 4 0.219997
6485 5 0.205537
6485 6 0.232777
6485 7 0.135838
6485 8 0.225459
6485 9 0.160709
6485 10 0.053348
6485 13 0.166804
6485 14 0.155681
6485 15 0.037350
6486 2 0.221145
6486 3 0.170836
6486 4 0.201650
6486 5 0.229934
6486 6 0.252072
6486 7 0.159576
6486 8 0.219601
6486 9 0.150601
6486 10 0.060320
6486 13 0.163453
6486 14 0.141079
6486 15 0.013998
6487 2 0.221151
6487 3 0.193382
6487 4 0.193251
6487 5 0.219275
6487 6 0.225048
6487 7 0.151412
6487 8 0.220548
6487 9 0.152298
6487 10 0.067435
6487 13 0.162889
6487 14 0.146328
6487 15 0.037438
6488 2 0.194568
6488 3 0.177605
6488 4 0.199238
6488 5 0.199696
6488 6 0.229985
6488 7 0.149855
6488 8 0.216755
6488 9 0.172377
6488 10 0.071576
6488 13 0.170641
6488 14 0.158249
6488 15 0.024944
6489 2 0.246158
6489 3 0.188638
6489 4 0.202978
6489 5 0.209027
6489 6 0.278640
6489 7 0.139990
6489 8 0.208226
6489 9 0.163357
6489 10 0.073413
6489 13 0.200894
6489 14 0.173467
6489 15 0.036859
6490 2 0.242739
6490 3 0.202157
6490 4 0.193172
6490 5 0.203507
6490 6 0.235918
6490 7 0.176170
6490 8 0.239187
6490 9 0.160672
6490 10 0.060646
6490 13 0.154363
6490 14 0.150839
6490 15 0.023569
6491 2 0.195217
6491 3 0.195977
6491 4 0.183298
6491 5 0.209788
6491 6 0.237263
6491 7 0.139366
6491 8 0.220242
6491 9 0.164406
6491 10 0.066255
6491 13 0.165647
6491 14 0.146286
6491 15 0.021745
6492 2 0.223279
6492 3 0.202286
6492 4 0.199230
6492 5 0.228295
6492 6 0.228621
6492 7 0.155191
6492 8 0.197206
6492 9 0.170719
6492 10 0.063433
6492 13 0.183739
6492 14 0.148959
6492 15 0.047467
6493 2 0.205140
6493 3 0.179195
6493 4 0.183510
6493 5 0.212160
6493 6 0.270929
6493 7 0.152541
6493 8 0.212125
6493 9 0.175830
6493 10 0.075610
6493 13 0.161992
6493 14 0.167970
6493 15 0.014925
6494 2 0.214862
6494 3 0.193379
6494 4 0.191786
6494 5 0.221403
6494 6 0.172734
6494 7 0.161614
6494 8 0.206115
6494 9 0.180801
6494 10 0.077563
6494 13 0.179400
6494 14 0.173724
6494 15 0.023435
6495 2 0.233589
6495 3 0.184506
6495 4 0.185141
6495 5 0.236980
6495 6 0.265738
6495 7 0.185093
6495 8 0.229891
6495 9 0.175316
6495 10 0.055618
6495 13 0.157610
6495 14 0.166977
6495 15 0.018183
6496 2 0.220838
6496 3 0.175789
6496 4 0.197332
6496 5 0.213248
6496 6 0.262171
6496 7 0.174749
6496 8 0.205077
6496 9 0.151017
6496 10 0.071619
6496 13 0.164692
6496 14 0.164138
6496 15 0.029176
6497 2 0.245715
6497 3 0.195937
6497 4 0.185116
6497 5 0.231466
6497 6 0.211020
6497 7 0.131437
6497 8 0.198072
6497 9 0.164643
6497 10 0.101172
6497 13 0.178145
6497 14 0.171665
6497 15 0.020764
6498 2 0.216351
6498 3 0.184404
6498 4 0.205597
6498 5 0.243358
6498 6 0.249464
6498 7 0.174688
6498 8 0.220093
6498 9 0.152501
6498 10 0.065107
6498 13 0.166089
6498 14 0.154331
6498 15 0.022346
6499 2 0.219978
6499 3 0.197267
6499 4 0.191061
6499 5 0.197690
6499 6 0.244626
6499 7 0.135497
6499 8 0.219295
6499 9 0.151192
6499 10 0.080796
6499 13 0.161196
6499 14 0.153287
6499 15 0.038276
6500 2 0.229444
6500 3 0.172466
6500 4 0.159708
6500 5 0.209883
6500 6 0.253460
6500 7 0.176757
6500 8 0.203893
6500 9 0.190199
6500 10 0.062632
6500 13 0.159935
6500 14 0.174309
6500 15 0.020727
6501 2 0.207967
6501 3 0.191318
6501 4 0.201708
6501 5 0.217687
6501 6 0.254707
6501 7 0.178528
6501 8 0.218033
6501 9 0.179153
6501 10 0.068685
6501 13 0.168894
6501 14 0.174566
6501 15 0.039683
6502 2 0.227968
6502 3 0.202482
6502 4 0.165607
6502 5 0.209925
6502 6 0.209634
6502 7 0.171208
6502 8 0.210748
6502 9 0.169762
6502 10 0.061307
6502 13 0.195862
6502 14 0.149744
6502 15 0.019908
6503 2 0.192359
6503 3 0.186259
6503 4 0.190688
6503 5 0.241887
6503 6 0.252978
6503 7 0.137093
6503 8 0.231933
6503 9 0.171762
6503 10 0.074352
6503 13 0.175299
6503 14 0.128672
6503 15 0.019022
6504 2 0.204707
6504 3 0.186552
6504 4 0.192092
6504 5 0.202653
6504 6 0.208845
6504 7 0.159400
6504 8 0.205179
6504 9 0.176528
6504 10 0.083454
6504 13 0.176775
6504 14 0.165981
6504 15 0.028598
6505 2 0.227008
6505 3 0.185176
6505 4 0.180592
6505 5 0.205259
6505 6 0.236760
6505 7 0.153798
6505 8 0.211863
6505 9 0.171259
6505 10 0.067982
6505 13 0.169565
6505 14 0.165881
6505 15 0.018979
6506 2 0.220876
6506 3 0.183629
6506 4 0.182582
6506 5 0.225099
6506 6 0.222757
6506 7 0.164738
6506 8 0.206253
6506 9 0.165092
6506 10 0.056826
6506 13 0.178943
6506 14 0.138835
6506 15 0.030352
6507 2 0.215795
6507 3 0.163419
6507 4 0.209623
6507 5 0.201930
6507 6 0.174215
6507 7 0.148518
6507 8 0.235482
6507 9 0.174313
6507 10 0.080085
6507 13 0.163862
6507 14 0.159660
6507 15 0.023257
6508 2 0.194467
6508 3 0.188669
6508 4 0.182944
6508 5 0.224712
6508 6 0.264634
6508 7 0.150768
6508 8 0.226562
6508 9 0.168915
6508 10 0.057974
6508 13 0.176501
6508 14 0.156166
6508 15 0.030234
6509 2 0.207196
6509 3 0.176716
6509 4 0.199177
6509 5 0.220748
6509 6 0.261902
6509 7 0.183313
6509 8 0.237017
6509 9 0.152886
6509 10 0.061483
6509 13 0.178076
6509 14 0.148897
6509 15 0.019152
6510 2 0.194962
6510 3 0.199129
6510 4 0.198097
6510 5 0.218715
6510 6 0.210021
6510 7 0.148817
6510 8 0.212421
6510 9 0.153877
6510 10 0.081489
6510 13 0.171502
6510 14 0.158270
6510 15 0.036434
6511 2 0.231632
6511 3 0.191109
6511 4 0.195754
6511 5 0.226992
6511 6 0.244762
6511 7 0.147190
6511 8 0.202239
6511 9 0.175951
6511 10 0.106137
6511 13 0.157275
6511 14 0.160363
6511 15 0.024713
6512 2 0.210334
6512 3 0.181680
6512 4 0.179978
6512 5 0.222412
6512 6 0.207721
6512 7 0.177458
6512 8 0.213517
6512 9 0.166218
6512 10 0.083869
6512 13 0.175833
6512 14 0.151608
6512 15 0.022266
6513 2 0.225980
6513 3 0.186082
6513 4 0.184914
6513 5 0.243916
6513 6 0.253709
6513 7 0.143540
6513 8 0.210150
6513 9 0.167688
6513 10 0.094165
6513 13 0.172752
6513 14 0.173715
6513 15 0.035213
6514 2 0.231100
6514 3 0.208685
6514 4 0.196210
6514 5 0.205249
6514 6 0.216045
6514 7 0.123062
6514 8 0.206344
6514 9 0.143992
6514 10 0.055490
6514 13 0.162745
6514 14 0.149811
6514 15 0.023078
6515 2 0.233059
6515 3 0.196944
6515 4 0.181639
6515 5 0.221188
6515 6 0.268104
6515 7 0.169477
6515 8 0.211672
6515 9 0.183275
6515 10 0.074060
6515 13 0.159767
6515 14 0.156563
6515 15 0.035681
6520 2 0.224510
6520 3 0.176643
6520 4 0.192165
6520 5 0.215694
6520 6 0.249941
6520 7 0.161091
6520 8 0.207096
6520 9 0.178853
6520 10 0.082285
6520 13 0.153766
6520 14 0.162506
6520 15 0.022918
6516 2 0.217841
6516 3 0.204037
6516 4 0.181462
6516 5 0.253171
6516 6 0.211610
6516 7 0.149256
6516 8 0.210163
6516 9 0.182367
6516 10 0.096709
6516 13 0.180308
6516 14 0.133477
6516 15 0.034543
6517 2 0.197477
6517 3 0.182584
6517 4 0.199558
6517 5 0.213495
6517 6 0.209305
6517 7 0.144701
6517 8 0.197327
6517 9 0.188324
6517 10 0.090523
6517 13 0.164385
6517 14 0.158259
6517 15 0.026929
6518 2 0.214981
6518 3 0.208225
6518 4 0.184031
6518 5 0.212790
6518 6 0.236257
6518 7 0.175171
6518 8 0.213324
6518 9 0.176799
6518 10 0.092367
6518 13 0.165015
6518 14 0.169339
6518 15 0.021343
6519 2 0.230064
6519 3 0.205962
6519 4 0.200385
6519 5 0.195937
6519 6 0.242006
6519 7 0.146202
6519 8 0.225285
6519 9 0.186747
6519 10 0.092452
6519 13 0.153679
6519 14 0.159708
6519 15 0.033308
8191 2 0.267849
8191 3 0.239726
8191 4 0.214300
8191 5 0.247882
8191 6 0.278186
8191 7 0.178564
8191 8 0.309079
8191 9 0.197642
8191 10 0.108259
8191 13 0.208361
8191 14 0.185590
8191 15 0.014662
8190 2 0.275905
8190 3 0.233283
8190 4 0.244263
8190 5 0.276134
8190 6 0.289198
8190 7 0.184358
8190 8 0.333295
8190 9 0.203125
8190 10 0.115846
8190 13 0.188910
8190 14 0.181662
8190 15 0.041009
8189 2 0.240623
8189 3 0.233080
8189 4 0.222522
8189 5 0.265989
8189 6 0.277459
8189 7 0.191474
8189 8 0.294676
8189 9 0.199965
8189 10 0.118790
8189 13 0.234961
8189 14 0.193157
8189 15 0.021787
8188 2 0.267885
8188 3 0.228871
8188 4 0.238426
8188 5 0.276877
8188 6 0.266902
8188 7 0.173964
8188 8 0.293058
8188 9 0.213963
8188 10 0.115393
8188 13 0.221209
8188 14 0.160869
8188 15 0.031107
8187 2 0.290569
8187 3 0.247640
8187 4 0.223212
8187 5 0.256785
8187 6 0.286436
8187 7 0.165512
8187 8 0.306314
8187 9 0.190281
8187 10 0.098521
8187 13 0.208808
8187 14 0.201650
8187 15 0.047149
8186 2 0.278143
8186 3 0.231773
8186 4 0.249425
8186 5 0.252424
8186 6 0.282693
8186 7 0.187340
8186 8 0.233718
8186 9 0.201954
8186 10 0.105992
8186 13 0.197440
8186 14 0.163096
8186 15 0.359872
8185 2 0.288602
8185 3 0.241638
8185 4 0.212910
8185 5 0.256859
8185 6 0.252894
8185 7 0.172709
8185 8 0.305433
8185 9 0.207223
8185 10 0.132849
8185 13 0.203748
8185 14 0.167972
8185 15 0.010132
8184 2 0.271431
8184 3 0.225692
8184 4 0.242345
8184 5 0.256833
8184 6 0.272491
8184 7 0.175683
8184 8 0.337835
8184 9 0.219584
8184 10 0.094357
8184 13 0.203937
8184 14 0.179568
8184 15 0.041616
8183 2 0.287290
8183 3 0.231256
8183 4 0.227960
8183 5 0.237726
8183 6 0.293480
8183 7 0.212149
8183 8 0.274703
8183 9 0.200831
8183 10 0.099173
8183 12 3174.165327
8183 13 0.220820
8183 14 0.179524
8183 15 0.036726
8182 2 0.290956
8182 3 0.237649
8182 4 0.231438
8182 5 0.268680
8182 6 0.259560
8182 7 0.168789
8182 8 0.299324
8182 9 0.186979
8182 10 0.104246
8182 13 0.203599
8182 14 0.158208
8182 15 0.034796
8181 2 0.271329
8181 3 0.244287
8181 4 0.227136
8181 5 0.282193
8181 6 0.279645
8181 7 0.165224
8181 8 0.251683
8181 9 0.193081
8181 10 0.107647
8181 13 0.198494
8181 14 0.164193
8181 15 0.018975
8180 2 0.267445
8180 3 0.225517
8180 4 0.244890
8180 5 0.273358
8180 6 0.251026
8180 7 0.185186
8180 8 0.258577
8180 9 0.193742
8180 10 0.095059
8180 13 0.214890
8180 14 0.201763
8180 15 0.024885
8179 2 0.254650
8179 3 0.229046
8179 4 0.235108
8179 5 0.276171
8179 6 0.234141
8179 7 0.163549
8179 8 0.303148
8179 9 0.217424
8179 10 0.115511
8179 13 0.215234
8179 14 0.183273
8179 15 0.043659
8178 2 0.279536
8178 3 0.230534
8178 4 0.222074
8178 5 0.290581
8178 6 5.686604
8178 7 0.162436
8178 8 0.271327
8178 9 0.205627
8178 10 0.122194
8178 13 0.202259
8178 14 0.165881
8178 15 0.040894
8177 2 0.254510
8177 3 0.228501
8177 4 0.204871
8177 5 0.264862
8177 6 0.257587
8177 7 0.181862
8177 8 0.315308
8177 9 0.192379
8177 10 0.127083
8177 13 0.213774
8177 14 0.181990
8177 15 0.027524
8176 2 0.263118
8176 3 0.254686
8176 4 0.234127
8176 5 0.267349
8176 6 0.276371
8176 7 0.176217
8176 8 0.305759
8176 9 0.207334
8176 10 0.094436
8176 13 0.208918
8176 14 0.169550
8176 15 0.039498
8175 2 0.267793
8175 3 0.243408
8175 4 0.204304
8175 5 0.266698
8175 6 0.274173
8175 7 0.220858
8175 8 0.290869
8175 9 0.196069
8175 10 0.082441
8175 13 0.214751
8175 14 0.166328
8175 15 0.036834
8174 2 0.265657
8174 3 0.232787
8174 4 0.212310
8174 5 0.261283
8174 6 0.280315
8174 7 0.209870
8174 8 0.328545
8174 9 0.207590
8174 10 0.100186
8174 13 0.194075
8174 14 0.173632
8174 15 0.031904
8173 2 0.258403
8173 3 0.242710
8173 4 0.252226
8173 5 0.250471
8173 6 0.260794
8173 7 0.195422
8173 8 0.297072
8173 9 0.203315
8173 10 0.097155
8173 13 0.216529
8173 14 0.191187
8173 15 0.031797
8115 2 0.277309
8115 3 0.244913
8115 4 0.218809
8115 5 0.265789
8115 6 0.227053
8115 7 0.157457
8115 8 0.273543
8115 9 0.197645
8115 10 0.126873
8115 13 0.209578
8115 14 0.169014
8115 15 0.036337
8172 2 0.289035
8172 3 0.232663
8172 4 0.225232
8172 5 0.258476
8172 6 0.268418
8172 7 0.193066
8172 8 0.285446
8172 9 0.216833
8172 10 0.079874
8172 13 0.239206
8172 14 0.159554
8172 15 0.042964
8171 2 0.267943
8171 3 0.226870
8171 4 0.210953
8171 5 0.278107
8171 6 0.252391
8171 7 0.175429
8171 8 0.317878
8171 9 0.215428
8171 10 0.100391
8171 13 0.211190
8171 14 0.180800
8171 15 0.015082
8170 2 0.268075
8170 3 0.228750
8170 4 0.210352
8170 5 0.257828
8170 6 0.243901
8170 7 0.176172
8170 8 0.300666
8170 9 0.212212
8170 10 0.110681
8170 13 0.218023
8170 14 0.199260
8170 15 0.015119
8169 2 0.281918
8169 3 0.236200
8169 4 0.221232
8169 5 0.267044
8169 6 0.268012
8169 7 0.166415
8169 8 0.291290
8169 9 0.209456
8169 10 0.104106
8169 13 0.229670
8169 14 0.166561
8169 15 0.025964
8168 2 0.274500
8168 3 0.231767
8168 4 0.225836
8168 5 0.243446
8168 6 0.269373
8168 7 0.165129
8168 8 0.314740
8168 9 0.214017
8168 10 0.119437
8168 13 0.206996
8168 14 0.174830
8168 15 0.036837
8167 2 0.272455
8167 3 0.244132
8167 4 0.215116
8167 5 0.261655
8167 6 0.275970
8167 7 0.164055
8167 8 0.284450
8167 9 0.213982
8167 10 0.109879
8167 13 0.203268
8167 14 0.164109
8167 15 0.020322
8166 2 0.267039
8166 3 0.233675
8166 4 0.218917
8166 5 0.255884
8166 6 0.274446
8166 7 0.178628
8166 8 0.298153
8166 9 0.212617
8166 10 0.108418
8166 13 0.193061
8166 14 0.182083
8166 15 0.032518
8165 2 0.264499
8165 3 0.244337
8165 4 0.222392
8165 5 0.262282
8165 6 0.261607
8165 7 0.156245
8165 8 0.274516
8165 9 0.190977
8165 10 0.099402
8165 13 0.205908
8165 14 0.174719
8165 15 0.014848
8164 2 0.286803
8164 3 0.256657
8164 4 0.223400
8164 5 0.275165
8164 6 0.265350
8164 7 0.139144
8164 8 0.275566
8164 9 0.217549
8164 10 0.120312
8164 13 0.222209
8164 14 0.194903
8164 15 0.027225
8163 2 0.285237
8163 3 0.218513
8163 4 0.228995
8163 5 0.254547
8163 6 0.215378
