# #runID ohdu sigmaOSMAD2
9998 13 14.267076
9998 14 12.900588
9998 15 12.824406
9997 2 14.913305
9997 3 46.037703
9997 4 46.509966
9997 5 44.778371
9997 6 16.328844
9997 7 43.341996
9997 8 44.918663
9997 9 13.861381
9997 10 13.449566
9997 11 26.861486
9997 12 29.319147
9997 13 15.676683
9997 14 13.022693
9997 15 12.239140
9996 2 14.374024
9996 3 45.992854
9996 4 46.497214
9996 5 43.726708
9996 6 16.251898
9996 7 43.888131
9996 8 44.809443
9996 9 14.488274
9996 10 14.203726
9996 11 26.744647
9996 12 29.627949
9996 13 19.824116
9996 14 13.375914
9996 15 12.054573
9995 2 15.117277
9995 3 47.500123
9995 4 46.540129
9995 5 44.111967
9995 6 16.233732
9995 7 43.562008
9995 8 47.001009
9995 9 15.005722
9995 10 13.666659
9995 11 26.860504
9995 12 29.308238
9995 13 15.113199
9995 14 13.104899
9995 15 17.394423
9994 2 14.237644
9994 3 46.071957
9994 4 46.570803
9994 5 43.663371
9994 6 16.467543
9994 7 43.800024
9994 8 45.076694
9994 9 14.213727
9994 10 13.612396
9994 11 26.890593
9994 12 30.108336
9994 13 14.627886
9994 14 12.938241
9994 15 12.238204
9993 2 14.491066
9993 3 46.286524
9993 4 46.836778
9993 5 43.623920
9993 6 16.629137
9993 7 43.424475
9993 8 44.717850
9993 9 14.344317
9993 10 14.021179
9993 11 26.961592
9993 12 29.376876
9993 13 14.586157
9993 14 12.978485
9993 15 19.089785
9992 2 14.615695
9992 3 46.386315
9992 4 46.420756
9992 5 43.889473
9992 6 16.247606
9992 7 43.145806
9992 8 45.061508
9992 9 14.042698
9992 10 13.584664
9992 11 26.908618
9992 12 29.496111
9992 13 16.198893
9992 14 13.213004
9992 15 12.148706
9991 2 14.317017
9991 3 46.155710
9991 4 46.031587
9991 5 43.246172
9991 6 16.542082
9991 7 43.100658
9991 8 45.374665
9991 9 14.164385
9991 10 14.143520
9991 11 26.779351
9991 12 29.395391
9991 13 14.256318
9991 14 13.357984
9991 15 21.352885
9990 2 14.964070
9990 3 46.328366
9990 4 47.060217
9990 5 44.592402
9990 6 16.276277
9990 7 43.147841
9990 8 45.163119
9990 9 13.974702
9990 10 13.498896
9990 11 27.026683
9990 12 29.433185
9990 13 14.655429
9990 14 13.226123
9990 15 13.348163
9989 2 14.232187
9989 3 45.991313
9989 4 46.465074
9989 5 43.228664
9989 6 16.799350
9989 7 43.516244
9989 8 46.618318
9989 9 14.473838
9989 10 14.406442
9989 11 26.888910
9989 12 28.844834
9989 13 14.776132
9989 14 12.995995
9989 15 12.561389
9988 2 14.279514
9988 3 46.406424
9988 4 46.606895
9988 5 43.299727
9988 6 16.735552
9988 7 43.504624
9988 8 45.351870
9988 9 14.582487
9988 10 14.335204
9988 11 27.091669
9988 12 28.181097
9988 13 14.077574
9988 14 13.869897
9988 15 17.522288
9987 2 14.104109
9987 3 46.093182
9987 4 46.272989
9987 5 43.227121
9987 6 16.724584
9987 7 43.155809
9987 8 45.316251
9987 9 14.183708
9987 10 14.617909
9987 11 26.855285
9987 12 28.887044
9987 13 14.307549
9987 14 12.951992
9987 15 16.790247
9986 2 14.343089
9986 3 46.401596
9986 4 46.209797
9986 5 43.270006
9986 6 16.482388
9986 7 43.385086
9986 8 45.106175
9986 9 14.438705
9986 10 14.390130
9986 11 26.922848
9986 12 28.389365
9986 13 13.997721
9986 14 12.844932
9986 15 17.166054
9985 2 15.484185
9985 3 46.940435
9985 4 46.516752
9985 5 44.134700
9985 6 16.099460
9985 7 43.017319
9985 8 49.156275
9985 9 13.812616
9985 10 13.562514
9985 11 26.930705
9985 12 29.590264
9985 13 14.102807
9985 14 13.158506
9985 15 13.019935
9984 2 14.655746
9984 3 46.332880
9984 4 46.694874
9984 5 43.819904
9984 6 16.415143
9984 7 43.173398
9984 8 44.897169
9984 9 13.875647
9984 10 13.777924
9984 11 27.033203
9984 12 28.376530
9984 13 15.445565
9984 14 13.367505
9984 15 12.246002
9983 2 14.535952
9983 3 46.390280
9983 4 47.125568
9983 5 43.482864
9983 6 16.348164
9983 7 43.791144
9983 8 45.613303
9983 9 14.605812
9983 10 13.785511
9983 11 27.006721
9983 12 28.609842
9983 13 14.152285
9983 14 13.397695
9983 15 12.501637
9982 2 14.820267
9982 3 46.263293
9982 4 47.597970
9982 5 43.767781
9982 6 16.033642
9982 7 43.007597
9982 8 45.182898
9982 9 14.224233
9982 10 13.429287
9982 11 26.988392
9982 12 28.612802
9982 13 14.627267
9982 14 13.795333
9982 15 12.890815
9981 2 14.342903
9981 3 46.330912
9981 4 46.947817
9981 5 43.613219
9981 6 16.187279
9981 7 43.366043
9981 8 45.044314
9981 9 14.579001
9981 10 13.628815
9981 11 26.967509
9981 12 28.618530
9981 13 14.749411
9981 14 13.004116
9981 15 13.482394
9980 2 14.866054
9980 3 46.512535
9980 4 47.489592
9980 5 43.511952
9980 6 16.121020
9980 7 43.230817
9980 8 45.699390
9980 9 14.178757
9980 10 13.511351
9980 11 27.020723
9980 12 28.591536
9980 13 14.826547
9980 14 14.767449
9980 15 12.241184
9979 2 14.400146
9979 3 46.440051
9979 4 47.808763
9979 5 43.241889
9979 6 16.494173
9979 7 43.262402
9979 8 45.262857
9979 9 14.605729
9979 10 13.694480
9979 11 27.079397
9979 12 27.913507
9979 13 14.711229
9979 14 13.190714
9979 15 14.935786
9978 2 14.697499
9978 3 46.425973
9978 4 46.908307
9978 5 43.394075
9978 6 16.350670
9978 7 43.021073
9978 8 45.173056
9978 9 13.930775
9978 10 13.720686
9978 11 26.981298
9978 12 29.140176
9978 13 17.188006
9978 14 14.806154
9978 15 13.452426
9977 2 14.471105
9977 3 46.401578
9977 4 47.334639
9977 5 43.383351
9977 6 16.502582
9977 7 42.977291
9977 8 44.896709
9977 9 14.682575
9977 10 14.267865
9977 11 26.855244
9977 12 28.924713
9977 13 14.031846
9977 14 14.054790
9977 15 14.631822
9976 2 15.258525
9976 3 47.328410
9976 4 47.108471
9976 5 43.482464
9976 6 16.114222
9976 7 43.102968
9976 8 46.730170
9976 9 14.939906
9976 10 13.845116
9976 11 26.946952
9976 12 29.947828
9976 13 15.306262
9976 14 13.385355
9976 15 12.224267
9975 2 14.762787
9975 3 46.318585
9975 4 48.159670
9975 5 43.404580
9975 6 16.216938
9975 7 44.112126
9975 8 46.458421
9975 9 15.799010
9975 10 14.527591
9975 11 26.971244
9975 12 29.385623
9975 13 15.473495
9975 14 13.276989
9975 15 14.174395
9974 2 14.351934
9974 3 46.219163
9974 4 47.504891
9974 5 43.285270
9974 6 16.224818
9974 7 43.899655
9974 8 45.823804
9974 9 15.118901
9974 10 14.594622
9974 11 26.943698
9974 12 29.798154
9974 13 15.313860
9974 14 13.586063
9974 15 13.067520
9973 2 14.509009
9973 3 46.659084
9973 4 47.479408
9973 5 43.538918
9973 6 16.165092
9973 7 43.481470
9973 8 46.609114
9973 9 14.372521
9973 10 14.516410
9973 11 27.036011
9973 12 28.465220
9973 13 17.166686
9973 14 13.184769
9973 15 13.128297
9972 2 14.244018
9972 3 46.157246
9972 4 47.107597
9972 5 43.508202
9972 6 16.065203
9972 7 43.863335
9972 8 45.469943
9972 9 14.502651
9972 10 14.043331
9972 11 27.001606
9972 12 28.094235
9972 13 16.571736
9972 14 13.019987
9972 15 17.519191
9971 2 14.249799
9971 3 46.235304
9971 4 46.784774
9971 5 43.047065
9971 6 16.147506
9971 7 43.428089
9971 8 45.600786
9971 9 15.137759
9971 10 14.516126
9971 11 26.940419
9971 12 28.418423
9971 13 18.437969
9971 14 12.930915
9971 15 27.197689
9970 2 14.186852
9970 3 46.130346
9970 4 46.962732
9970 5 43.098483
9970 6 16.149682
9970 7 44.557222
9970 8 45.834903
9970 9 14.691711
9970 10 14.393492
9970 11 26.925857
9970 12 28.303109
9970 13 16.238953
9970 14 12.937661
9970 15 12.201521
9969 2 14.638514
9969 3 46.321611
9969 4 46.610966
9969 5 43.190731
9969 6 16.083135
9969 7 43.529588
9969 8 45.216694
9969 9 14.388372
9969 10 13.991078
9969 11 26.931972
9969 12 28.296104
9969 13 14.182051
9969 14 12.899558
9969 15 37.268651
9968 2 14.686909
9968 3 46.383994
9968 4 48.708641
9968 5 44.497829
9968 6 16.067140
9968 7 45.180944
9968 8 45.434379
9968 9 13.855380
9968 10 13.782249
9968 11 27.025069
9968 12 28.263705
9968 13 15.796389
9968 14 13.152708
9968 15 12.345155
9967 2 14.242769
9967 3 46.352920
9967 4 46.996156
9967 5 43.481629
9967 6 16.381502
9967 7 43.399953
9967 8 45.722781
9967 9 14.338816
9967 10 14.586479
9967 11 26.892335
9967 12 28.937341
9967 13 14.338003
9967 14 13.163859
9967 15 19.984586
9966 2 14.458405
9966 3 46.464123
9966 4 47.888256
9966 5 44.847679
9966 6 16.221765
9966 7 44.152619
9966 8 45.510945
9966 9 14.162743
9966 10 14.205722
9966 11 27.073079
9966 12 29.227442
9966 13 15.671072
9966 14 13.088128
9966 15 12.587572
9965 2 14.449500
9965 3 46.372652
9965 4 47.587464
9965 5 44.502206
9965 6 16.420805
9965 7 44.082278
9965 8 45.677559
9965 9 14.421355
9965 10 14.847403
9965 11 27.039640
9965 12 29.263144
9965 13 15.386382
9965 14 13.018759
9965 15 19.266541
9964 2 14.206434
9964 3 46.304378
9964 4 47.162920
9964 5 43.899090
9964 6 16.656403
9964 7 44.572636
9964 8 46.038734
9964 9 14.363899
9964 10 14.241105
9964 11 26.868431
9964 12 29.726222
9964 13 15.136862
9964 14 13.485039
9964 15 12.396054
9963 2 15.132999
9963 3 47.293131
9963 4 47.252920
9963 5 44.548139
9963 6 16.604904
9963 7 43.954113
9963 8 46.541065
9963 9 14.205821
9963 10 14.020291
9963 11 26.945310
9963 12 28.437902
9963 13 16.947687
9963 14 13.884624
9963 15 12.463874
9962 2 14.445233
9962 3 46.439735
9962 4 47.929150
9962 5 44.197249
9962 6 17.017073
9962 7 44.223494
9962 8 45.644488
9962 9 14.466749
9962 10 13.713650
9962 11 26.846464
9962 12 28.670333
9962 13 14.059409
9962 14 13.506893
9962 15 15.929964
9961 2 16.303994
9961 3 47.429559
9961 4 46.833115
9961 5 45.536831
9961 6 16.368624
9961 7 42.849501
9961 8 45.232956
9961 9 14.053973
9961 10 13.676573
9961 11 26.873434
9961 12 29.016154
9961 13 17.340529
9961 14 13.344854
9961 15 13.820984
9960 2 14.227950
9960 3 46.139874
9960 4 46.755890
9960 5 43.553622
9960 6 16.645070
9960 7 43.539582
9960 8 45.538683
9960 9 14.576232
9960 10 13.983927
9960 11 26.872321
9960 12 29.440689
9960 13 14.186337
9960 14 12.840390
9960 15 18.563739
9959 2 14.464742
9959 3 46.280752
9959 4 47.408418
9959 5 44.386011
9959 6 16.750570
9959 7 43.456360
9959 8 46.126761
9959 9 14.740811
9959 10 13.505311
9959 11 26.981865
9959 12 28.759338
9959 13 14.560201
9959 14 13.217931
9959 15 18.614397
9958 2 14.722846
9958 3 46.293103
9958 4 46.891241
9958 5 43.860414
9958 6 17.223021
9958 7 43.268347
9958 8 45.332686
9958 9 14.644936
9958 10 13.662844
9958 11 26.961531
9958 12 29.699659
9958 13 14.539777
9958 14 13.183653
9958 15 23.819645
9957 2 14.521954
9957 3 46.191474
9957 4 46.797141
9957 5 43.602902
9957 6 17.223827
9957 7 43.488994
9957 8 45.607628
9957 9 15.088498
9957 10 13.532039
9957 11 26.871409
9957 12 29.109666
9957 13 14.451939
9957 14 12.859317
9957 15 28.035361
9956 2 14.876228
9956 3 46.340129
9956 4 46.683335
9956 5 44.254014
9956 6 16.861160
9956 7 43.601443
9956 8 45.117480
9956 9 14.323861
9956 10 13.598558
9956 11 26.952794
9956 12 30.336385
9956 13 14.696170
9956 14 13.465519
9956 15 20.406721
9955 2 14.417347
9955 3 46.193069
9955 4 46.492245
9955 5 43.355582
9955 6 17.398059
9955 7 43.396671
9955 8 46.371335
9955 9 14.384708
9955 10 14.717166
9955 11 26.843497
9955 12 29.762276
9955 13 15.225053
9955 14 12.906071
9955 15 20.439132
9954 2 15.119712
9954 3 46.755625
9954 4 46.968825
9954 5 43.941681
9954 6 17.722776
9954 7 43.294749
9954 8 45.435882
9954 9 14.151893
9954 10 13.978190
9954 11 27.057565
9954 12 30.965526
9954 13 17.924563
9954 14 13.330690
9954 15 12.671546
9953 2 16.398216
9953 3 47.756596
9953 4 46.747905
9953 5 44.957819
9953 6 16.463008
9953 7 42.876941
9953 8 45.513138
9953 9 14.016522
9953 10 13.558088
9953 11 27.014932
9953 12 30.126003
9953 13 17.858358
9953 14 13.104907
9953 15 13.151941
9952 2 15.696029
9952 3 47.216866
9952 4 47.420145
9952 5 44.976768
9952 6 16.819729
9952 7 42.979248
9952 8 45.027248
9952 9 14.322682
9952 10 13.571754
9952 11 27.122029
9952 12 29.716588
9952 13 17.085794
9952 14 13.147242
9952 15 12.519495
9951 2 15.090965
9951 3 46.348254
9951 4 47.354700
9951 5 44.080620
9951 6 17.282886
9951 7 43.267597
9951 8 45.517921
9951 9 15.564831
9951 10 13.642422
9951 11 26.992145
9951 12 29.172492
9951 13 15.450788
9951 14 12.844679
9951 15 22.406933
9950 2 14.797829
9950 3 46.526523
9950 4 46.978639
9950 5 44.376344
9950 6 17.602508
9950 7 42.943176
9950 8 45.190549
9950 9 15.388320
9950 10 13.742068
9950 11 26.962359
9950 12 29.337481
9950 13 15.301644
9950 14 12.968085
9950 15 21.883228
9949 2 15.199176
9949 3 47.387795
9949 4 47.572909
9949 5 46.096598
9949 6 16.513000
9949 7 42.729731
9949 8 45.743732
9949 9 14.531355
9949 10 13.569154
9949 11 27.077608
9949 12 29.540947
9949 13 16.747225
9949 14 13.165919
9949 15 12.453362
9948 2 14.251088
9948 3 46.237203
9948 4 47.336943
9948 5 43.363549
9948 6 17.347526
9948 7 43.418857
9948 8 45.766038
9948 9 16.000227
9948 10 14.514322
9948 11 26.925453
9948 12 29.462942
9948 13 14.812927
9948 14 12.852254
9948 15 26.669533
9947 2 15.326301
9947 3 46.615065
9947 4 48.083019
9947 5 44.767866
9947 6 17.062642
9947 7 43.489123
9947 8 44.968758
9947 9 14.816603
9947 10 13.838647
9947 11 27.009532
9947 12 30.425050
9947 13 15.411536
9947 14 13.491820
9947 15 17.165829
9946 2 14.469640
9946 3 46.231063
9946 4 47.385569
9946 5 43.859964
9946 6 17.439766
9946 7 42.935794
9946 8 45.028939
9946 9 15.809685
9946 10 13.881391
9946 11 26.955266
9946 12 30.258392
9946 13 14.953571
9946 14 12.881040
9946 15 23.013511
9945 2 14.790699
9945 3 46.407366
9945 4 47.300973
9945 5 44.620806
9945 6 17.335056
9945 7 43.601807
9945 8 45.215323
9945 9 14.826191
9945 10 14.890913
9945 11 26.963445
9945 12 30.605858
9945 13 15.644520
9945 14 12.807211
9945 15 12.942775
9944 2 14.914396
9944 3 46.815065
9944 4 47.009387
9944 5 45.072956
9944 6 17.143782
9944 7 43.477724
9944 8 45.200088
9944 9 15.282824
9944 10 13.956408
9944 11 26.879454
9944 12 30.722785
9944 13 15.187021
9944 14 12.876751
9944 15 14.247072
9943 2 14.224586
9943 3 45.885745
9943 4 47.103367
9943 5 43.742216
9943 6 16.887912
9943 7 43.406531
9943 8 46.135244
9943 9 15.122128
9943 10 13.940802
9943 11 26.867729
9943 12 30.051125
9943 13 16.165337
9943 14 13.226352
9943 15 13.168715
9942 2 14.544918
9942 3 46.677656
9942 4 47.170819
9942 5 44.312891
9942 6 17.120401
9942 7 43.152512
9942 8 46.056984
9942 9 14.851466
9942 10 14.402951
9942 11 26.888716
9942 12 30.031797
9942 13 16.489974
9942 14 12.858929
9942 15 12.796801
9941 2 14.266912
9941 3 46.209177
9941 4 47.178297
9941 5 43.442703
9941 6 17.523259
9941 7 43.151791
9941 8 45.655115
9941 9 15.122541
9941 10 15.121082
9941 11 26.874083
9941 12 29.428755
9941 13 14.184540
9941 14 12.836719
9941 15 19.563512
9940 2 14.982353
9940 3 47.082479
9940 4 46.893103
9940 5 43.752272
9940 6 17.406255
9940 7 43.180632
9940 8 45.876577
9940 9 14.779560
9940 10 13.917562
9940 11 26.847159
9940 12 29.995797
9940 13 16.638933
9940 14 12.891313
9940 15 12.641653
9939 2 14.303739
9939 3 46.066585
9939 4 46.822280
9939 5 43.298900
9939 6 17.186931
9939 7 43.486271
9939 8 45.743098
9939 9 15.407550
9939 10 14.273608
9939 11 26.982442
9939 12 30.087642
9939 13 14.300674
9939 14 12.890689
9939 15 15.382302
9938 2 14.370050
9938 3 46.130983
9938 4 46.896367
9938 5 43.295658
9938 6 17.439232
9938 7 43.692748
9938 8 46.754666
9938 9 16.022265
9938 10 13.937407
9938 11 26.781919
9938 12 29.894733
9938 13 16.071586
9938 14 12.829060
9938 15 13.971177
9937 2 14.629194
9937 3 45.974372
9937 4 47.188068
9937 5 43.645833
9937 6 17.090979
9937 7 43.934696
9937 8 46.775552
9937 9 15.729135
9937 10 13.811063
9937 11 26.751312
9937 12 31.203343
9937 13 13.778694
9937 14 13.298036
9937 15 13.704774
9936 2 14.701636
9936 3 46.346452
9936 4 47.659020
9936 5 44.299846
9936 6 17.016668
9936 7 43.770050
9936 8 46.291045
9936 9 14.776208
9936 10 13.712305
9936 11 27.017108
9936 12 34.387485
9936 13 16.076680
9936 14 12.878368
9936 15 12.147764
9935 2 15.042351
9935 3 47.731974
9935 4 46.873584
9935 5 44.869553
9935 6 16.478834
9935 7 43.512411
9935 8 46.254702
9935 9 14.620988
9935 10 13.595438
9935 11 27.000591
9935 12 33.049952
9935 13 15.547721
9935 14 12.896940
9935 15 12.517001
9934 2 14.585466
9934 3 46.920957
9934 4 47.235155
9934 5 44.430944
9934 6 17.408464
9934 7 43.829770
9934 8 46.492263
9934 9 14.858442
9934 10 13.793095
9934 11 26.999504
9934 12 33.475266
9934 13 14.495205
9934 14 13.629510
9934 15 12.698835
9933 2 15.116479
9933 3 47.687997
9933 4 47.462880
9933 5 44.754805
9933 6 17.046237
9933 7 43.326042
9933 8 46.753660
9933 9 14.554154
9933 10 13.569333
9933 11 26.914362
9933 12 32.669537
9933 13 17.708022
9933 14 12.880971
9933 15 12.125367
9932 2 14.401513
9932 3 46.822077
9932 4 46.655834
9932 5 44.336685
9932 6 16.986416
9932 7 43.422135
9932 8 46.823594
9932 9 15.876310
9932 10 13.744491
9932 11 26.972234
9932 12 32.806971
9932 13 13.982337
9932 14 13.560153
9932 15 27.321043
9931 2 15.505681
9931 3 47.907167
9931 4 47.916146
9931 5 45.158280
9931 6 17.105581
9931 7 43.224986
9931 8 46.434739
9931 9 14.386877
9931 10 13.774462
9931 11 26.981642
9931 12 34.139200
9931 13 16.820198
9931 14 13.016083
9931 15 12.050579
9930 2 15.805540
9930 3 47.487545
9930 4 47.465987
9930 5 44.786279
9930 6 16.706711
9930 7 43.031599
9930 8 46.649970
9930 9 14.898317
9930 10 13.604004
9930 11 26.976727
9930 12 33.679356
9930 13 17.806939
9930 14 13.400268
9930 15 13.978374
9929 2 14.685925
9929 3 47.055476
9929 4 47.236639
9929 5 43.823831
9929 6 16.902649
9929 7 43.652137
9929 8 46.265272
9929 9 14.975807
9929 10 13.865245
9929 11 26.881144
9929 12 33.384698
9929 13 18.067484
9929 14 13.054770
9929 15 12.804567
9928 2 14.224161
9928 3 46.441487
9928 4 47.860653
9928 5 43.697903
9928 6 16.987892
9928 7 44.004891
9928 8 45.765156
9928 9 14.412462
9928 10 14.011586
9928 11 26.879962
9928 12 33.496882
9928 13 17.264602
9928 14 13.360519
9928 15 13.029635
9927 2 15.563018
9927 3 47.869516
9927 4 47.245780
9927 5 45.865048
9927 6 16.703002
9927 7 43.528969
9927 8 46.268348
9927 9 14.799413
9927 10 13.539875
9927 11 27.011786
9927 12 36.389628
9927 13 18.678489
9927 14 12.929315
9927 15 12.530596
9926 2 15.017669
9926 3 49.498291
9926 4 48.959108
9926 5 45.270709
9926 6 16.400966
9926 7 43.371766
9926 8 52.824923
9926 9 14.945330
9926 10 13.699503
9926 11 26.902461
9926 12 29.438906
9926 13 14.288654
9926 14 13.110653
9926 15 12.252984
9925 2 80.052988
9925 3 21.230441
9925 4 19.715483
9925 5 19.784949
9925 6 168.805159
9925 7 18.862582
9925 8 32.962520
9925 9 36.606499
9925 10 15.932289
9925 11 11.113622
9925 12 40.551667
9925 13 170.128278
9925 14 78.249009
9925 15 62.419954
9924 2 83.218421
9924 3 21.263286
9924 4 19.702504
9924 5 19.766215
9924 6 171.714340
9924 7 18.840540
9924 8 33.023218
9924 9 36.522235
9924 10 15.929632
9924 11 11.115873
9924 12 40.342554
9924 13 171.386129
9924 14 79.376894
9924 15 62.430234
9923 2 82.865906
9923 3 21.300619
9923 4 19.695735
9923 5 19.768114
9923 6 165.949607
9923 7 18.878898
9923 8 33.074701
9923 9 36.616216
9923 10 15.945519
9923 11 11.116517
9923 12 40.454463
9923 13 168.804885
9923 14 75.908293
9923 15 62.390537
9922 2 84.965534
9922 3 21.288210
9922 4 19.743883
9922 5 19.785646
9922 6 168.303288
9922 7 18.855484
9922 8 33.171020
9922 9 36.557611
9922 10 15.945092
9922 11 11.092821
9922 12 40.285820
9922 13 170.184187
9922 14 75.256694
9922 15 62.437915
9921 2 83.881538
9921 3 21.275501
9921 4 19.738311
9921 5 19.775865
9921 6 163.383836
9921 7 18.809629
9921 8 33.114283
9921 9 36.542654
9921 10 15.940771
9921 11 11.109285
9921 12 40.079916
9921 13 170.303923
9921 14 75.344148
9921 15 62.303386
9920 2 84.114288
9920 3 21.184039
9920 4 19.674201
9920 5 19.866750
9920 6 165.904966
9920 7 18.894913
9920 8 32.860862
9920 9 36.567051
9920 10 15.969561
9920 11 11.153854
9920 12 40.803429
9920 13 170.419373
9920 14 76.144085
9920 15 62.476714
9919 2 82.969871
9919 3 21.313826
9919 4 19.736858
9919 5 19.735237
9919 6 166.004520
9919 7 18.856995
9919 8 33.081952
9919 9 36.643541
9919 10 15.943749
9919 11 11.169770
9919 12 40.372374
9919 13 169.933274
9919 14 81.375963
9919 15 62.438505
9918 2 83.143820
9918 3 21.365272
9918 4 19.686378
9918 5 19.740593
9918 6 165.434297
9918 7 18.925245
9918 8 33.035831
9918 9 36.591519
9918 10 15.978409
9918 11 11.151144
9918 12 40.320876
9918 13 170.601124
9918 14 77.375091
9918 15 62.822732
9917 2 82.056528
9917 3 21.214878
9917 4 19.723953
9917 5 19.752931
9917 6 165.857658
9917 7 18.895588
9917 8 32.972547
9917 9 36.590311
9917 10 15.908024
9917 11 11.148384
9917 12 40.487407
9917 13 175.537808
