# #runID ohdu sigmaOS
7503 6 14.551953
7503 7 31.476193
7503 8 22.201803
7503 9 59.118957
7503 10 12.656593
7503 11 6.404592
7503 12 6.947260
7503 13 13.364726
7503 14 38.663174
7503 15 12.708603
7502 2 29.522289
7502 3 16.312744
7502 4 21.781926
7502 5 11.453916
7502 6 16.478381
7502 7 11.104624
7502 8 12.055143
7502 9 30.146652
7502 10 13.441347
7502 11 6.402055
7502 12 6.952163
7502 13 21.593477
7502 14 20100715.697276
7502 15 12.692408
7501 2 11.533100
7501 3 14.551441
7501 4 100.473542
7501 5 18.425280
7501 6 49.631677
7501 7 50.757793
7501 8 44.178285
7501 9 13.439035
7501 10 17.304442
7501 11 6.406280
7501 12 6.971009
7501 13 13.374595
7501 14 14213366.733354
7501 15 12.692359
7500 2 14.651807
7500 3 14213366.733082
7500 4 14.985329
7500 5 13.038650
7500 6 14.635175
7500 7 11.741667
7500 8 12.048958
7500 9 20.945619
7500 10 14.341318
7500 11 6.421823
7500 12 6.966178
7500 13 13.297687
7500 14 52.604592
7500 15 12.706890
7499 2 11.837013
7499 3 12.209649
7499 4 20.652748
7499 5 11.462278
7499 6 25.698977
7499 7 11.253766
7499 8 14213366.732928
7499 9 13.301319
7499 10 12.499430
7499 11 6.420748
7499 12 6.931558
7499 13 13.285858
7499 14 12.598136
7499 15 12.697050
7498 2 36.290976
7498 3 18.505992
7498 4 24.033333
7498 5 11.451205
7498 6 24.683792
7498 7 12.137203
7498 8 15.779767
7498 9 28426647.324496
7498 10 108.107178
7498 11 6.421218
7498 12 6.956130
7498 13 21.370302
7498 14 22.881403
7498 15 12.676427
7497 2 15.139310
7497 3 62.114386
7497 4 55.690992
7497 5 11.430015
7497 6 14.747827
7497 7 11.175048
7497 8 23.139903
7497 9 13.225811
7497 10 19.183223
7497 11 6.418872
7497 12 7.003292
7497 13 13.322879
7497 14 12.545219
7497 15 12.703112
7496 2 13.359373
7496 3 12.250843
7496 4 11.645009
7496 5 64.501400
7496 6 14213366.733279
7496 7 103.365442
7496 8 14213366.733315
7496 9 17.626453
7496 10 13.087579
7496 11 6.400839
7496 12 6.982051
7496 13 47.317031
7496 14 12.316357
7496 15 12.696990
7495 2 63.831643
7495 3 21.253571
7495 4 17.856128
7495 5 15.920072
7495 6 23.533379
7495 7 18.562940
7495 8 12.024526
7495 9 15.220198
7495 10 12.816527
7495 11 6.398117
7495 12 6.958460
7495 13 13.523210
7495 14 12.313021
7495 15 12.679986
7494 2 12.967497
7494 3 32.548398
7494 4 12.679135
7494 5 17.294287
7494 6 23.875404
7494 7 11.164438
7494 8 12.035780
7494 9 13.262093
7494 10 63.344957
7494 11 6.425293
7494 12 6.956010
7494 13 18.826258
7494 14 14213366.733367
7494 15 12.694997
7493 2 20100715.697334
7493 3 13.916423
7493 4 19.289683
7493 5 69.961144
7493 6 14.538812
7493 7 11.654555
7493 8 12.012406
7493 9 13.261391
7493 10 12.835890
7493 11 6.415109
7493 12 6.944036
7493 13 14213366.733396
7493 14 20.434731
7493 15 12.702040
7492 2 14213366.733403
7492 3 14.303269
7492 4 18.435570
7492 5 15.124174
7492 6 15.169335
7492 7 14.037840
7492 8 12.331933
7492 9 13.326511
7492 10 22.617179
7492 11 6.395433
7492 12 6.957077
7492 13 39.960616
7492 14 12.558127
7492 15 12.678812
7491 2 12.179857
7491 3 49235999.580484
7491 4 13.761918
7491 5 18.539615
7491 6 20.797756
7491 7 38.803849
7491 8 24.147118
7491 9 48.899930
7491 10 12.901451
7491 11 6.389648
7491 12 6.942357
7491 13 32.101839
7491 14 15.015280
7491 15 12.657058
7490 2 11.542654
7490 3 90.858031
7490 4 11.553609
7490 5 18.834544
7490 6 14.557334
7490 7 12.512245
7490 8 11.993518
7490 9 13.300015
7490 10 21.222686
7490 11 6.408818
7490 12 6.954788
7490 13 13.175471
7490 14 68.415743
7490 15 12.687704
7489 2 21.356410
7489 3 41.794998
7489 4 20.124630
7489 5 11.454861
7489 6 18.066003
7489 7 22.548888
7489 8 44.612644
7489 9 30.862527
7489 10 13.482728
7489 11 6.407920
7489 12 6.922905
7489 13 16.296360
7489 14 12.391943
7489 15 12.679290
7488 2 15.041505
7488 3 37.603888
7488 4 64.682638
7488 5 11.452202
7488 6 17.746898
7488 7 11.069277
7488 8 22.939788
7488 9 13.256403
7488 10 12.655137
7488 11 6.399604
7488 12 6.925270
7488 13 13.748260
7488 14 12.452627
7488 15 12.686354
7487 2 24618223.594601
7487 3 12.159170
7487 4 38.709355
7487 5 12.354702
7487 6 16.248713
7487 7 16.428767
7487 8 12.016628
7487 9 14213366.733340
7487 10 34.921095
7487 11 6.410732
7487 12 6.954847
7487 13 28.425080
7487 14 12.379908
7487 15 12.667237
7486 2 12.188886
7486 3 17.332758
7486 4 11.508701
7486 5 11.526787
7486 6 15.384039
7486 7 24.691811
7486 8 18.859976
7486 9 20.367877
7486 10 38.693796
7486 11 6.392868
7486 12 6.920077
7486 13 24.828560
7486 14 12.388557
7486 15 12.689727
7485 2 11.775286
7485 3 12.211299
7485 4 14.483075
7485 5 30.257296
7485 6 17.724878
7485 7 11.104307
7485 8 18.774460
7485 9 95.182369
7485 10 21.582286
7485 11 6.409747
7485 12 6.925512
7485 13 72472404.142634
7485 14 20.529682
7485 15 12.684052
7484 2 15.240480
7484 3 12.203235
7484 4 13.943805
7484 5 11.460002
7484 6 15.689553
7484 7 11.272386
7484 8 19.421070
7484 9 27.620457
7484 10 14.494520
7484 11 6.393411
7484 12 6.951747
7484 13 23.655681
7484 14 22.126637
7484 15 12.684625
7483 2 20100715.697506
7483 3 15.804497
7483 4 13.917645
7483 5 20.869343
7483 6 14.522484
7483 7 15.572830
7483 8 12.035810
7483 9 13.371077
7483 10 12.719469
7483 11 6.394234
7483 12 6.928435
7483 13 13.447036
7483 14 17.672097
7483 15 12.679152
7482 2 33.761155
7482 3 21.867763
7482 4 11.709034
7482 5 14.328837
7482 6 14.678490
7482 7 12.495774
7482 8 18.385241
7482 9 13.150708
7482 10 12.934360
7482 11 6.397271
7482 12 6.960107
7482 13 31.812681
7482 14 15.420678
7482 15 39.754334
7481 2 11.699231
7481 3 75.591439
7481 4 33.966220
7481 5 58.066281
7481 6 14.645891
7481 7 11.227608
7481 8 12.196139
7481 9 13.774311
7481 10 40.097427
7481 11 6.397890
7481 12 6.955431
7481 13 46.602044
7481 14 17.317756
7481 15 12.683631
7480 2 11.543254
7480 3 49.953249
7480 4 19.954867
7480 5 11.474488
7480 6 27.393435
7480 7 21.741103
7480 8 12.067953
7480 9 22.534772
7480 10 12.583264
7480 11 6.385152
7480 12 6.953270
7480 13 16.281097
7480 14 43.252121
7480 15 12.684444
7479 2 45.761376
7479 3 12.413352
7479 4 14213366.733323
7479 5 17.322520
7479 6 17.200160
7479 7 13.034299
7479 8 18.151720
7479 9 21.518761
7479 10 16.282110
7479 11 6.410342
7479 12 6.931581
7479 13 15.828872
7479 14 12.709889
7479 15 12.684223
7478 2 12.983010
7478 3 14.418763
7478 4 38.799953
7478 5 18.242878
7478 6 14.917041
7478 7 11.193099
7478 8 26.454312
7478 9 13.208236
7478 10 54.860399
7478 11 6.402230
7478 12 6.935946
7478 13 13.823879
7478 14 43.120542
7478 15 12.673283
7477 2 21.922880
7477 3 12.191288
7477 4 11.524052
7477 5 29.815279
7477 6 14.653635
7477 7 13.434107
7477 8 16.676676
7477 9 13.219244
7477 10 13.174072
7477 11 6.409288
7477 12 6.962343
7477 13 13.240535
7477 14 21.605907
7477 15 12.672978
7476 2 12.165564
7476 3 12.213250
7476 4 11.559128
7476 5 53.641626
7476 6 19.393070
7476 7 28.795984
7476 8 66.294001
7476 9 13.562990
7476 10 12.792123
7476 11 6.411284
7476 12 6.986007
7476 13 73.336369
7476 14 12.405053
7476 15 12.684721
7475 2 17.571730
7475 3 29.481574
7475 4 11.475668
7475 5 12.013691
7475 6 24.558368
7475 7 11.558140
7475 8 27.138833
7475 9 97.925313
7475 10 12.722178
7475 11 6.406733
7475 12 6.979785
7475 13 20.689636
7475 14 47.376879
7475 15 12.710575
7474 2 17.848442
7474 3 14213366.733394
7474 4 11.548137
7474 5 45.045732
7474 6 37.490328
7474 7 21.187109
7474 8 34.060335
7474 9 33.933949
7474 10 12.705687
7474 11 6.407443
7474 12 6.933610
7474 13 77.751853
7474 14 20.133546
7474 15 12.716292
7473 2 34.021118
7473 3 72.742296
7473 4 20.489447
7473 5 11.455752
7473 6 18.257137
7473 7 16.540186
7473 8 16.136613
7473 9 56.985392
7473 10 22.573862
7473 11 6.403057
7473 12 6.950762
7473 13 80.221490
7473 14 40.231841
7473 15 12.684518
7472 2 17.221136
7472 3 12.188361
7472 4 17.620728
7472 5 12.606415
7472 6 14.692705
7472 7 103.524621
7472 8 15.544719
7472 9 40.110793
7472 10 12.768936
7472 11 6.402616
7472 12 6.935564
7472 13 31.926939
7472 14 19.591542
7472 15 12.698780
7471 2 30.875785
7471 3 117.449559
7471 4 15.007193
7471 5 11.457804
7471 6 27.102464
7471 7 11.413616
7471 8 12.492787
7471 9 13.176153
7471 10 44.941249
7471 11 6.406818
7471 12 6.969532
7471 13 13.234209
7471 14 12.540300
7471 15 12.683167
7470 2 11.556937
7470 3 12.322306
7470 4 38.408637
7470 5 11.981240
7470 6 14.512260
7470 7 12.781408
7470 8 12.056392
7470 9 63.041398
7470 10 12.666370
7470 11 6.390690
7470 12 6.945812
7470 13 92.280778
7470 14 15.722478
7470 15 12.667671
7469 2 11.545787
7469 3 12.879169
7469 4 14.759730
7469 5 17.431531
7469 6 16.934245
7469 7 14213366.733427
7469 8 27.338640
7469 9 13.428323
7469 10 13.623058
7469 11 6.411022
7469 12 6.956896
7469 13 13.423404
7469 14 19.938950
7469 15 62.094634
7468 2 22.887925
7468 3 25.483424
7468 4 11.437689
7468 5 11.458125
7468 6 14.516606
7468 7 11.227771
7468 8 19.125727
7468 9 19.317367
7468 10 14.686892
7468 11 6.403037
7468 12 6.926371
7468 13 16.062728
7468 14 50.609642
7468 15 12.673612
7467 2 20.366451
7467 3 12.232730
7467 4 25.626230
7467 5 16.806117
7467 6 27.286978
7467 7 21.105699
7467 8 48.357509
7467 9 69.268530
7467 10 14213366.733260
7467 11 6.401495
7467 12 6.941887
7467 13 48.091055
7467 14 14.659330
7467 15 12.677801
7466 2 18.446608
7466 3 15.033932
7466 4 11.840709
7466 5 11.499047
7466 6 20.041122
7466 7 11.036776
7466 8 54.325937
7466 9 15.041045
7466 10 50.867956
7466 11 6.388769
7466 12 6.936315
7466 13 13.176719
7466 14 50.568844
7466 15 12.690434
7465 2 11.530877
7465 3 12.193788
7465 4 13.076311
7465 5 11.435588
7465 6 20.674180
7465 7 12.110643
7465 8 36.356074
7465 9 13.547885
7465 10 78.178410
7465 11 6.399077
7465 12 6.950684
7465 13 16.958988
7465 14 12.500700
7465 15 12.673287
7464 2 11.656100
7464 3 18.985604
7464 4 11.464465
7464 5 14.805970
7464 6 14.513418
7464 7 11.253125
7464 8 14.839521
7464 9 31.042066
7464 10 12.622995
7464 11 6.404496
7464 12 6.944632
7464 13 77.809277
7464 14 65.743619
7464 15 12.684740
7463 2 14.643541
7463 3 31.006717
7463 4 11.559033
7463 5 25.162219
7463 6 14.507849
7463 7 20.891635
7463 8 24.500552
7463 9 21.850724
7463 10 84.313508
7463 11 6.396938
7463 12 6.944463
7463 13 15.066632
7463 14 52.210987
7463 15 12.672224
7462 2 13.452005
7462 3 17.727874
7462 4 11.377993
7462 5 11.446300
7462 6 14.611501
7462 7 11.522495
7462 8 20.258645
7462 9 14213366.733268
7462 10 13.088273
7462 11 6.396339
7462 12 6.952400
7462 13 21.360775
7462 14 15.331105
7462 15 12.687105
7461 2 25.731727
7461 3 29.882174
7461 4 20.277186
7461 5 24.846083
7461 6 76.446799
7461 7 17.149792
7461 8 12.009874
7461 9 13.178367
7461 10 79.989470
7461 11 6.406671
7461 12 6.958417
7461 13 13.197542
7461 14 12.553196
7461 15 12.701431
7460 2 24.128852
7460 3 12.177187
7460 4 11.448095
7460 5 15.394862
7460 6 14.966651
7460 7 18.754675
7460 8 17.299824
7460 9 15.442350
7460 10 14213366.732978
7460 11 6.403756
7460 12 6.950392
7460 13 17.453967
7460 14 12.313515
7460 15 66.343919
7459 2 69.284529
7459 3 22.642819
7459 4 11.470937
7459 5 15.171054
7459 6 96.071861
7459 7 11.349255
7459 8 40.459007
7459 9 13.142129
7459 10 44.902930
7459 11 6.408658
7459 12 6.967126
7459 13 13.602531
7459 14 12.686834
7459 15 12.666401
7458 2 19.853547
7458 3 38.031241
7458 4 11.452927
7458 5 43.316606
7458 6 14.929829
7458 7 27.307010
7458 8 31.524195
7458 9 15.043253
7458 10 40.513871
7458 11 6.394523
7458 12 6.953345
7458 13 13.147829
7458 14 14.535128
7458 15 12.693759
7457 2 78.785185
7457 3 50.359282
7457 4 14213366.733340
7457 5 17.600686
7457 6 72.292837
7457 7 11.653482
7457 8 15.991326
7457 9 13.138963
7457 10 14213366.733373
7457 11 6.392051
7457 12 6.970188
7457 13 20.139054
7457 14 12.560233
7457 15 12.647888
7456 2 14213366.733241
7456 3 23.624433
7456 4 14.391277
7456 5 11.962033
7456 6 23.056102
7456 7 11.352841
7456 8 63.141539
7456 9 93.456569
7456 10 12.775421
7456 11 6.409229
7456 12 6.931071
7456 13 13.225259
7456 14 12.592911
7456 15 12.675439
7455 2 11.762379
7455 3 12.162096
7455 4 11.461363
7455 5 11.430441
7455 6 19.072691
7455 7 11.375149
7455 8 12.027774
7455 9 16.065174
7455 10 12.850727
7455 11 6.406609
7455 12 6.943516
7455 13 14.413325
7455 14 13.217265
7455 15 12.689848
7454 2 53.342349
7454 3 18.350889
7454 4 11.669361
7454 5 34.194870
7454 6 17.808849
7454 7 11.189118
7454 8 11.992052
7454 9 28.854332
7454 10 12.815229
7454 11 6.409997
7454 12 6.932256
7454 13 13.134612
7454 14 19.803455
7454 15 12.653574
7453 2 18.115474
7453 3 12.211037
7453 4 34.784960
7453 5 21.526079
7453 6 14.594672
7453 7 12.740850
7453 8 28.650118
7453 9 13.059514
7453 10 15.085109
7453 11 6.409983
7453 12 6.930472
7453 13 25.542425
7453 14 12.410121
7453 15 12.651415
7452 2 11.618269
7452 3 13.188287
7452 4 11.705358
7452 5 11.428702
7452 6 16.372757
7452 7 11.760009
7452 8 12.053377
7452 9 14.138721
7452 10 12.560776
7452 11 6.385559
7452 12 6.951986
7452 13 13.168778
7452 14 14.865006
7452 15 12.696071
7451 2 17.348719
7451 3 12.184123
7451 4 31.974847
7451 5 14.818353
7451 6 16.195977
7451 7 23.530321
7451 8 12.025132
7451 9 37.669848
7451 10 22.684043
7451 11 6.389780
7451 12 6.939355
7451 13 14213366.733344
7451 14 32.118371
7451 15 12.664804
7450 2 11.630212
7450 3 12.184210
7450 4 41.018075
7450 5 11.462139
7450 6 14.505900
7450 7 15.159701
7450 8 26.995690
7450 9 14.234428
7450 10 25.849550
7450 11 6.385259
7450 12 6.930190
7450 13 14.735212
7450 14 84.113255
7450 15 12.689921
7449 2 19.779074
7449 3 12.276908
7449 4 23.050005
7449 5 11.441887
7449 6 14.475683
7449 7 11.903793
7449 8 20.817001
7449 9 13.062126
7449 10 58.773720
7449 11 6.398815
7449 12 6.939894
7449 13 13.114539
7449 14 66.276502
7449 15 12.698475
7448 2 16.792741
7448 3 12.197990
7448 4 60.210610
7448 5 27.738796
7448 6 19.922538
7448 7 11.676882
7448 8 13.622634
7448 9 13.061659
7448 10 14.820118
7448 11 6.415131
7448 12 6.959606
7448 13 13.129508
7448 14 14.681609
7448 15 12.674475
7447 2 11.586611
7447 3 12.206888
7447 4 15.864840
7447 5 11.445393
7447 6 38.494772
7447 7 16.397691
7447 8 11.984769
7447 9 19.186077
7447 10 21.041894
7447 11 6.403707
7447 12 6.926749
7447 13 69.918981
7447 14 12.334447
7447 15 12.660411
7446 2 38.307052
7446 3 13.926159
7446 4 51.139753
7446 5 21.503141
7446 6 14.584661
7446 7 30.570738
7446 8 18.833681
7446 9 17.947970
7446 10 33.868672
7446 11 6.393129
7446 12 6.944966
7446 13 58.266279
7446 14 21.691673
7446 15 12.662394
7445 2 15.708937
7445 3 20.859793
7445 4 18.008235
7445 5 11.455067
7445 6 14.527531
7445 7 54.283243
7445 8 46.011763
7445 9 13.411811
7445 10 20.493533
7445 11 6.409352
7445 12 6.943290
7445 13 13.459169
7445 14 12.523965
7445 15 12.670434
7444 2 16.010656
7444 3 16.076362
7444 4 11.440589
7444 5 18.273514
7444 6 14.674265
7444 7 11.096250
7444 8 12.047832
7444 9 16.756999
7444 10 13.011452
7444 11 6.397337
7444 12 6.924424
7444 13 17.065051
7444 14 12.396134
7444 15 12.663938
7443 2 25.114563
7443 3 12.177892
7443 4 11.444842
7443 5 11.469259
7443 6 17.199946
7443 7 11.912813
7443 8 15.261270
7443 9 24.288396
7443 10 37.073097
7443 11 6.397081
7443 12 6.933203
7443 13 31.009877
7443 14 35.187639
7443 15 12.667474
7442 2 11.667969
7442 3 53.757870
7442 4 11.609568
7442 5 71.734979
7442 6 76.393363
7442 7 12.837710
7442 8 23.508092
7442 9 13.018715
7442 10 12.507827
7442 11 6.391939
7442 12 6.948838
7442 13 39.612893
7442 14 12.299612
7442 15 12.692801
7441 2 11.624816
7441 3 76539157.483137
7441 4 11.492599
7441 5 11.446865
7441 6 30.465129
7441 7 13.523809
7441 8 20.766448
7441 9 13.026923
7441 10 12.741348
7441 11 6.398152
7441 12 6.930273
7441 13 16.835555
7441 14 12.328257
7441 15 12.712138
7440 2 56.459489
7440 3 16.105413
7440 4 18.188938
7440 5 23.948496
7440 6 22.863943
7440 7 18.014791
7440 8 15.768788
7440 9 13.823151
7440 10 18.823679
7440 11 6.401191
7440 12 6.937298
7440 13 14213366.733013
7440 14 12.401849
7440 15 12.665411
7439 2 18.274945
7439 3 12.167603
7439 4 11.538705
7439 5 11.535996
7439 6 31.253862
7439 7 41.046202
7439 8 15.117712
7439 9 14.674507
7439 10 12.859641
7439 11 6.394179
7439 12 6.956185
7439 13 13.074606
7439 14 12.579180
7439 15 12.698329
7438 2 24618223.594037
7438 3 48.483241
7438 4 11.430311
7438 5 11.450194
7438 6 16.967951
7438 7 60.216124
7438 8 18.135954
7438 9 40.721179
7438 10 54.616362
7438 11 6.409608
7438 12 6.918204
7438 13 13.804619
7438 14 18.331830
7438 15 12.661733
7437 2 18.685088
7437 3 13.871153
7437 4 31781925.791635
7437 5 11.967514
7437 6 27.316468
7437 7 52.899814
7437 8 12.432602
7437 9 73.925988
7437 10 13.453892
7437 11 6.386923
7437 12 6.959643
7437 13 14.966560
7437 14 14213366.733381
7437 15 12.690253
7436 2 14213366.733341
7436 3 12.198449
7436 4 15.633700
7436 5 24.525177
7436 6 14.622647
7436 7 18.401373
7436 8 12.027407
7436 9 12.999369
7436 10 44.236092
7436 11 6.396379
7436 12 6.914167
7436 13 13.266654
7436 14 19.506313
7436 15 12.701854
7435 2 16.641146
7435 3 37.407023
7435 4 12.138697
7435 5 69629374.334665
7435 6 64.292227
7435 7 16.508206
7435 8 20.471749
7435 9 13.340621
7435 10 12.633487
7435 11 6.397089
7435 12 6.974744
7435 13 77.619019
7435 14 12.468224
7435 15 12.696452
7434 2 12.691747
7434 3 14213366.733353
7434 4 24.466276
7434 5 27.357225
7434 6 14.672668
7434 7 19.993926
7434 8 12.000812
7434 9 12.989647
7434 10 20.146338
7434 11 6.397025
7434 12 6.937787
7434 13 13.301934
7434 14 15.551963
7434 15 12.670588
7433 2 96.004774
7433 3 12.175800
7433 4 15.178803
7433 5 46.482509
7433 6 14.701239
7433 7 20100715.697167
7433 8 12.020402
7433 9 17.402456
7433 10 16.178286
7433 11 6.413680
7433 12 6.957370
7433 13 45.265777
7433 14 25.674537
7433 15 12.666365
7432 2 11.620788
7432 3 15.223355
7432 4 23.806925
7432 5 11.439351
7432 6 18.737109
7432 7 11.189627
7432 8 32.677108
7432 9 18.740331
7432 10 15.466228
7432 11 6.401643
7432 12 6.960674
7432 13 13.152048
7432 14 23.369810
7432 15 12.672706
7431 2 14213366.733438
7431 3 15.450101
7431 4 52.564743
7431 5 11.457978
7431 6 20.959501
7431 7 11.189893
7431 8 12.029462
7431 9 12.997728
7431 10 16.728379
7431 11 6.393544
7431 12 6.932551
7431 13 18.871711
7431 14 60.919332
7431 15 12.663140
7430 2 11.692954
7430 3 18.047012
7430 4 11.381380
7430 5 11.476797
7430 6 14.507071
7430 7 11.464246
7430 8 12.015960
7430 9 17.410439
7430 10 19.131063
7430 11 6.395374
7430 12 6.923969
7430 13 33.697156
7430 14 12.486088
7430 15 12.670552
7429 2 32.439287
7429 3 13.290943
7429 4 11.517352
7429 5 38.521699
7429 6 20.692434
7429 7 11.342354
7429 8 13.171908
7429 9 13.091354
7429 10 23.804102
7429 11 6.388486
7429 12 6.923933
7429 13 35.295187
7429 14 13.209192
7429 15 12.686035
7428 2 26.593931
7428 3 27.197582
7428 4 11.402382
7428 5 14.577829
7428 6 18.434007
7428 7 11.425016
7428 8 14213366.733220
7428 9 47.475621
7428 10 70.080998
7428 11 6.404256
7428 12 6.941682
7428 13 13.174492
7428 14 24.002580
7428 15 12.687070
7427 2 15.429608
7427 3 20.392239
7427 4 14.516976
7427 5 11.456145
7427 6 16.879997
7427 7 11.740021
7427 8 15.631561
7427 9 12.940398
7427 10 86.126622
7427 11 6.399177
7427 12 6.948498
7427 13 14213366.733361
7427 14 122.034568
7427 15 12.683377
7426 2 11.535893
7426 3 76.208832
7426 4 41.726180
7426 5 40.014286
7426 6 16.803565
7426 7 37.284118
7426 8 11.989996
7426 9 19.781066
7426 10 23.157731
7426 11 6.408980
7426 12 6.938060
7426 13 63.172400
7426 14 54.014835
7426 15 12.679677
7425 2 22.257923
7425 3 12.192520
7425 4 11.357974
7425 5 13.214572
7425 6 17.431017
7425 7 45.681253
7425 8 12.052809
7425 9 19.957573
7425 10 17.576652
7425 11 6.431571
7425 12 6.935569
7425 13 26.076385
7425 14 27.126453
7425 15 12.696620
7424 2 11.546190
7424 3 19.306956
7424 4 67.415571
7424 5 11.436756
7424 6 24.702417
7424 7 12.778277
7424 8 12.007512
7424 9 19.535722
7424 10 13.261730
7424 11 6.477366
7424 12 6.924474
7424 13 21.708855
7424 14 13.019015
7424 15 12.681451
7423 2 32.807243
7423 3 19.636814
7423 4 13.872988
7423 5 11.446185
7423 6 16.819581
7423 7 16.097274
7423 8 12.044908
7423 9 12.930547
7423 10 12.737887
7423 11 6.463306
7423 12 6.964688
7423 13 16.559376
7423 14 12.264498
7423 15 12.668832
7422 2 17.033837
7422 3 15.186751
7422 4 23.783868
7422 5 16.360937
7422 6 14.992737
7422 7 11.284843
7422 8 14213366.733373
7422 9 23.360994
7422 10 20.328699
7422 11 6.466885
7422 12 6.951768
7422 13 18.319058
7422 14 15.400452
7422 15 12.702795
7421 2 48.983778
7421 3 23.277523
7421 4 18.145003
7421 5 17.448266
7421 6 22.811299
7421 7 41.173593
7421 8 12.950150
7421 9 15.773235
7421 10 26.500674
7421 11 6.495286
7421 12 6.963521
7421 13 25.135486
7421 14 12.293922
7421 15 12.678154
7420 2 11.536819
7420 3 12.189583
7420 4 17.727466
7420 5 11.471374
7420 6 15.055195
7420 7 11.307032
7420 8 12.352203
7420 9 18.079994
7420 10 26.217152
7420 11 6.489026
7420 12 6.902889
7420 13 23.062158
7420 14 20.496160
7420 15 12.667372
7419 2 13.798884
7419 3 15.983801
7419 4 11.413185
7419 5 13.001957
7419 6 14.994168
7419 7 11.738175
7419 8 12.017116
7419 9 16.502174
7419 10 17.392953
7419 11 6.486525
7419 12 6.964365
7419 13 13.132949
7419 14 12.520159
7419 15 73.062959
7418 2 11.688998
7418 3 40.421307
7418 4 15.829159
7418 5 14213366.733388
7418 6 14213366.733276
7418 7 58.513496
7418 8 12.415894
7418 9 40.033098
7418 10 17.884659
7418 11 6.465828
7418 12 6.946827
7418 13 17.414424
7418 14 12.388824
7418 15 12.676998
7417 2 11.690453
7417 3 12.244856
7417 4 23.786338
7417 5 24618223.594521
7417 6 15.644998
7417 7 11.261797
7417 8 16.789210
7417 9 27.957485
7417 10 23.143418
7417 11 6.473344
7417 12 6.965083
7417 13 14.851158
7417 14 22.503970
7417 15 12.707580
7416 2 39.405319
7416 3 58.023001
7416 4 11.393844
7416 5 20.358752
7416 6 14.990286
7416 7 11.217806
7416 8 12.035857
7416 9 14213366.733389
7416 10 36.122967
7416 11 6.489648
7416 12 6.933977
7416 13 85.501176
7416 14 12.333859
7416 15 12.682831
7415 2 19.897252
7415 3 17.526857
7415 4 55.500786
7415 5 11.475809
7415 6 18.542358
7415 7 11.873215
7415 8 12.023578
7415 9 12.949360
7415 10 13.819763
7415 11 6.481544
7415 12 6.948002
7415 13 13.285664
7415 14 13.519958
7415 15 12.694832
7414 2 29.490460
7414 3 79.848480
7414 4 18.615869
7414 5 11.449457
7414 6 40.674731
7414 7 49235999.579824
7414 8 20.201958
7414 9 25.959277
7414 10 27.050167
7414 11 6.485506
7414 12 6.915180
7414 13 24.413608
7414 14 43.021830
7414 15 12.686159
7413 2 15.213862
7413 3 12.207984
7413 4 11.393731
7413 5 12.098327
7413 6 15.067624
7413 7 47.167109
7413 8 18.353019
7413 9 12.982934
7413 10 12.498015
7413 11 6.477609
7413 12 6.941421
7413 13 13.167168
7413 14 12.384727
7413 15 12.700468
7412 2 14.825555
7412 3 28.621783
7412 4 11.411973
7412 5 11.457943
7412 6 76.750908
7412 7 11.798893
7412 8 94.644677
7412 9 39.036059
7412 10 12.555108
7412 11 6.486979
7412 12 6.947525
7412 13 13.132303
7412 14 12.431516
7412 15 12.711396
7411 2 20.287154
7411 3 19.650023
7411 4 11.417251
7411 5 40.403593
7411 6 15.154231
7411 7 20.538444
7411 8 12.450887
7411 9 19.566388
7411 10 46.403901
7411 11 6.502269
7411 12 6.985993
7411 13 30.493245
7411 14 26.916445
7411 15 12.679831
7410 2 20.322341
7410 3 12.202871
7410 4 26.585784
7410 5 158253688.014319
7410 6 29.080042
7410 7 11.072918
7410 8 24.853157
7410 9 23.749959
7410 10 17.782142
7410 11 6.478927
7410 12 6.937497
7410 13 61.800298
7410 14 12.434299
7410 15 12.661712
7409 2 11.537901
7409 3 12.196613
7409 4 19.096297
7409 5 36.702067
7409 6 21.547281
7409 7 11.375126
7409 8 31.312489
7409 9 26.099339
7409 10 35.428537
7409 11 6.482752
7409 12 6.970533
7409 13 13.120529
7409 14 25.914579
7409 15 12.706822
7408 2 11.622340
7408 3 12.167147
7408 4 11.383832
7408 5 11.487209
7408 6 14.999315
7408 7 11.307792
7408 8 59.620104
7408 9 56852605.509073
7408 10 22.604917
7408 11 6.470213
7408 12 6.957523
7408 13 72.499188
7408 14 12.309532
7408 15 12.683473
7407 2 17.172031
7407 3 14213366.733398
7407 4 11.415035
7407 5 32.870836
7407 6 14.983858
7407 7 37.371137
7407 8 42.453912
7407 9 13.583012
7407 10 116.039445
7407 11 6.469732
7407 12 6.958021
7407 13 40.377834
7407 14 24.883316
7407 15 12.665965
7406 2 25.448973
7406 3 51.304705
7406 4 16.619183
7406 5 12.977335
7406 6 32.903761
7406 7 12.222556
7406 8 12.427797
7406 9 19.506576
7406 10 29.022221
7406 11 6.476863
7406 12 6.913880
7406 13 53.220775
7406 14 12.363442
7406 15 12.668714
7405 2 11.712359
7405 3 22.042005
7405 4 51246401.372777
7405 5 18.293888
7405 6 18.682383
7405 7 20.693664
7405 8 12.010040
7405 9 23.535445
7405 10 25.454112
7405 11 6.466352
7405 12 6.954771
7405 13 24.361159
7405 14 12.443845
7405 15 12.677745
7404 2 18.919670
7404 3 12.184430
7404 4 19.317484
7404 5 11.468279
7404 6 16.430125
7404 7 14213366.733326
