# #runID ohdu sigmaOSbin
6422 5 11.378493
6422 6 16.505877
6422 7 10.874491
6422 8 11.848882
6422 9 12.892906
6422 10 12.349153
6422 11 6.681166
6422 12 6.930547
6422 13 12.756158
6422 14 12.211582
6422 15 12.568067
6421 2 11.462155
6421 3 12.071368
6421 4 11.503968
6421 5 11.379649
6421 6 16.447135
6421 7 10.918815
6421 8 11.845500
6421 9 12.942683
6421 10 12.379793
6421 11 6.652517
6421 12 6.910655
6421 13 12.759008
6421 14 12.133708
6421 15 12.546319
6420 2 11.392312
6420 3 12.112340
6420 4 11.597331
6420 5 11.341708
6420 6 16.493371
6420 7 10.850256
6420 8 11.866897
6420 9 12.837834
6420 10 12.309001
6420 11 6.669560
6420 12 6.976656
6420 13 12.767344
6420 14 12.155096
6420 15 12.597655
6419 2 11.441227
6419 3 12.145938
6419 4 11.530428
6419 5 11.380842
6419 6 16.464938
6419 7 10.905406
6419 8 11.841224
6419 9 12.891763
6419 10 12.319696
6419 11 6.684559
6419 12 6.934925
6419 13 12.781966
6419 14 12.126172
6419 15 0.054137
6418 2 11.451751
6418 3 12.097335
6418 4 11.475550
6418 5 11.397193
6418 6 16.470924
6418 7 10.925845
6418 8 11.852252
6418 9 12.945468
6418 10 12.277986
6418 11 6.681811
6418 12 6.985500
6418 13 12.739194
6418 14 12.206691
6418 15 12.509720
6417 2 11.450945
6417 3 12.106071
6417 4 11.462847
6417 5 11.371259
6417 6 16.530706
6417 7 10.904196
6417 8 11.896089
6417 9 12.902092
6417 10 12.305251
6417 11 6.674169
6417 12 6.963503
6417 13 12.757063
6417 14 12.194756
6417 15 12.601315
6416 2 11.445576
6416 3 12.097445
6416 4 11.463047
6416 5 11.371590
6416 6 16.430913
6416 7 10.925985
6416 8 11.902401
6416 9 12.936778
6416 10 12.335986
6416 11 6.661112
6416 12 6.978209
6416 13 12.782088
6416 14 12.211258
6416 15 12.544257
6415 2 11.457139
6415 3 12.097471
6415 4 11.710287
6415 5 11.315026
6415 6 16.467926
6415 7 10.877164
6415 8 11.841903
6415 9 13.105638
6415 10 12.387645
6415 11 6.684346
6415 12 0.086968
6415 13 12.771140
6415 14 12.510134
6415 15 12.520334
6414 2 11.497005
6414 3 12.126919
6414 4 11.512888
6414 5 11.400926
6414 6 16.484065
6414 7 10.869061
6414 8 11.874041
6414 9 12.889180
6414 10 12.367889
6414 11 6.653973
6414 12 6.974571
6414 13 12.717596
6414 14 12.200337
6414 15 12.574104
6413 2 11.485824
6413 3 12.134802
6413 4 11.396719
6413 5 11.372515
6413 6 16.531662
6413 7 10.910891
6413 8 11.876897
6413 9 12.963842
6413 10 12.326273
6413 11 6.657971
6413 12 6.965123
6413 13 12.812066
6413 14 12.196443
6413 15 12.583887
6412 2 11.499482
6412 3 12.171550
6412 4 11.525539
6412 5 11.403592
6412 6 16.476371
6412 7 10.890367
6412 8 11.892692
6412 9 12.873065
6412 10 12.380585
6412 11 6.664051
6412 12 7.011714
6412 13 12.770897
6412 14 12.229121
6412 15 12.597042
6411 2 11.417042
6411 3 12.125140
6411 4 11.567672
6411 5 11.372677
6411 6 16.514464
6411 7 10.869634
6411 8 11.879279
6411 9 12.837057
6411 10 12.344546
6411 11 6.661501
6411 12 6.960733
6411 13 12.821813
6411 14 12.291553
6411 15 12.590336
6410 2 11.437820
6410 3 12.114417
6410 4 11.645012
6410 5 11.350260
6410 6 16.531926
6410 7 10.915210
6410 8 11.887153
6410 9 13.127090
6410 10 12.367505
6410 11 6.666503
6410 12 6.979973
6410 13 12.753883
6410 14 12.154109
6410 15 12.573890
6409 2 11.428077
6409 3 12.103927
6409 4 11.566718
6409 5 11.363248
6409 6 16.538987
6409 7 10.838922
6409 8 11.875760
6409 9 12.834100
6409 10 12.346083
6409 11 6.677230
6409 12 6.942210
6409 13 12.761400
6409 14 12.426660
6409 15 12.600901
6408 2 11.454233
6408 3 12.125164
6408 4 11.522860
6408 5 11.338583
6408 6 16.580376
6408 7 10.854076
6408 8 11.833786
6408 9 12.850247
6408 10 12.346639
6408 11 6.667874
6408 12 6.986463
6408 13 12.798940
6408 14 12.268902
6408 15 12.582688
6407 2 11.433259
6407 3 12.112926
6407 4 11.442261
6407 5 11.382892
6407 6 16.537366
6407 7 10.895390
6407 8 11.879819
6407 9 12.857039
6407 10 12.330336
6407 11 6.674379
6407 12 6.915080
6407 13 12.757446
6407 14 12.209446
6407 15 12.580029
6406 2 11.473160
6406 3 12.122699
6406 4 11.502116
6406 5 11.328365
6406 6 16.477990
6406 7 10.842676
6406 8 0.000111
6406 9 12.835423
6406 10 12.348748
6406 11 6.693005
6406 12 6.942718
6406 13 12.787293
6406 14 12.151722
6406 15 12.612052
6405 2 11.458734
6405 3 12.089705
6405 4 11.487366
6405 5 11.347146
6405 6 16.518568
6405 7 10.861356
6405 8 11.878006
6405 9 12.834094
6405 10 12.347032
6405 11 6.676482
6405 12 6.957685
6405 13 12.779936
6405 14 12.137573
6405 15 12.556460
6404 2 11.478048
6404 3 12.089077
6404 4 11.377509
6404 5 11.384646
6404 6 16.532915
6404 7 10.910074
6404 8 11.889686
6404 9 12.871790
6404 10 12.342579
6404 11 0.015011
6404 12 6.955825
6404 13 12.773066
6404 14 12.439446
6404 15 12.541691
6403 2 11.444632
6403 3 12.108906
6403 4 11.469938
6403 5 11.396510
6403 6 16.516423
6403 7 10.907456
6403 8 11.866655
6403 9 13.145859
6403 10 12.321427
6403 11 6.689557
6403 12 6.933568
6403 13 12.822511
6403 14 12.139742
6403 15 12.578776
6402 2 11.445119
6402 3 12.093532
6402 4 11.421797
6402 5 11.349238
6402 6 16.535826
6402 7 10.881010
6402 8 11.869407
6402 9 12.887534
6402 10 12.343214
6402 11 6.665793
6402 12 6.931797
6402 13 12.744614
6402 14 12.190457
6402 15 12.541430
6401 2 11.484251
6401 3 12.105883
6401 4 11.449970
6401 5 11.348923
6401 6 16.569162
6401 7 10.893789
6401 8 11.886587
6401 9 12.878754
6401 10 12.327551
6401 11 6.680956
6401 12 6.960933
6401 13 12.705004
6401 14 12.146323
6401 15 12.555224
6400 2 11.461706
6400 3 12.096317
6400 4 11.461449
6400 5 11.375795
6400 6 16.426767
6400 7 10.919431
6400 8 11.893270
6400 9 12.837099
6400 10 12.331077
6400 11 6.697013
6400 12 6.934007
6400 13 12.803257
6400 14 12.156854
6400 15 12.574481
6399 2 11.457796
6399 3 12.089824
6399 4 11.426328
6399 5 11.348559
6399 6 16.521918
6399 7 10.885604
6399 8 11.874512
6399 9 12.873774
6399 10 12.403235
6399 11 6.665576
6399 12 6.920701
6399 13 12.770335
6399 14 12.221713
6399 15 12.561295
6398 2 11.481823
6398 3 12.073305
6398 4 11.425965
6398 5 11.384904
6398 6 16.524142
6398 7 10.886084
6398 8 11.882631
6398 9 12.825789
6398 10 12.327885
6398 11 6.676828
6398 12 6.949919
6398 13 12.731215
6398 14 12.184173
6398 15 12.545678
6397 2 11.427311
6397 3 12.095318
6397 4 11.433492
6397 5 11.391484
6397 6 16.463404
6397 7 10.909417
6397 8 11.875083
6397 9 12.860346
6397 10 12.339157
6397 11 6.682886
6397 12 6.963556
6397 13 12.682327
6397 14 12.410799
6397 15 12.541989
6396 2 11.475384
6396 3 12.139716
6396 4 11.463603
6396 5 11.366984
6396 6 16.508158
6396 7 10.889974
6396 8 11.889188
6396 9 12.817912
6396 10 12.348313
6396 11 6.685301
6396 12 6.869512
6396 13 12.744404
6396 14 12.185349
6396 15 12.525965
6395 2 11.485747
6395 3 12.102116
6395 4 11.468184
6395 5 11.366131
6395 6 16.505205
6395 7 10.862794
6395 8 11.888013
6395 9 12.823304
6395 10 12.327828
6395 11 6.674602
6395 12 6.926144
6395 13 12.739386
6395 14 12.201134
6395 15 12.532818
6394 2 11.418334
6394 3 12.099696
6394 4 11.508935
6394 5 11.345980
6394 6 16.467537
6394 7 10.868900
6394 8 11.880533
6394 9 12.777194
6394 10 12.321438
6394 11 6.682725
6394 12 6.947862
6394 13 12.776731
6394 14 12.174109
6394 15 12.587082
6393 2 11.430441
6393 3 12.090239
6393 4 11.440424
6393 5 11.391141
6393 6 16.503838
6393 7 10.928695
6393 8 11.848909
6393 9 12.827023
6393 10 12.317304
6393 11 6.664978
6393 12 6.937355
6393 13 12.801072
6393 14 12.055460
6393 15 12.557990
6392 2 11.437997
6392 3 12.095520
6392 4 11.456751
6392 5 11.365290
6392 6 16.409984
6392 7 10.868927
6392 8 11.846189
6392 9 12.805695
6392 10 12.329222
6392 11 6.672942
6392 12 7.012284
6392 13 12.838758
6392 14 12.138975
6392 15 12.571553
6391 2 11.467984
6391 3 12.106392
6391 4 11.371862
6391 5 11.389198
6391 6 16.515086
6391 7 10.910754
6391 8 11.841887
6391 9 12.837113
6391 10 12.351711
6391 11 6.699291
6391 12 6.996519
6391 13 12.750253
6391 14 12.185924
6391 15 12.585015
6390 2 11.432835
6390 3 12.129578
6390 4 11.445518
6390 5 11.375397
6390 6 16.526617
6390 7 10.898794
6390 8 11.864079
6390 9 12.818496
6390 10 12.338322
6390 11 6.690890
6390 12 7.001456
6390 13 0.028305
6390 14 12.277577
6390 15 12.606869
6389 2 11.477352
6389 3 12.129629
6389 4 11.459430
6389 5 11.372731
6389 6 16.505696
6389 7 10.926873
6389 8 11.854504
6389 9 12.798263
6389 10 12.343014
6389 11 6.678463
6389 12 6.974590
6389 13 12.773984
6389 14 12.216162
6389 15 12.994569
6388 2 11.434346
6388 3 12.144443
6388 4 11.482212
6388 5 11.358098
6388 6 16.482580
6388 7 10.876612
6388 8 11.860235
6388 9 12.744309
6388 10 12.344652
6388 11 6.667537
6388 12 6.965340
6388 13 12.774106
6388 14 12.375449
6388 15 12.559192
6387 2 11.442746
6387 3 12.135353
6387 4 11.459671
6387 5 11.372120
6387 6 16.545381
6387 7 10.873794
6387 8 11.876785
6387 9 12.740587
6387 10 12.344177
6387 11 6.663642
6387 12 6.965256
6387 13 12.785026
6387 14 12.112917
6387 15 12.584284
6386 2 11.460645
6386 3 12.135499
6386 4 11.458516
6386 5 11.375720
6386 6 16.552187
6386 7 10.869366
6386 8 11.883572
6386 9 12.726643
6386 10 12.393127
6386 11 6.677849
6386 12 6.947706
6386 13 12.776499
6386 14 12.155917
6386 15 12.566377
6385 2 11.444232
6385 3 12.096693
6385 4 11.487570
6385 5 11.382618
6385 6 16.511357
6385 7 10.869908
6385 8 11.887517
6385 9 12.766602
6385 10 12.370618
6385 11 6.672529
6385 12 6.948169
6385 13 12.779185
6385 14 12.217794
6385 15 12.564360
6384 2 11.451301
6384 3 12.097522
6384 4 11.508820
6384 5 11.357465
6384 6 16.513313
6384 7 10.864471
6384 8 11.853324
6384 9 12.759085
6384 10 12.342467
6384 11 6.670950
6384 12 6.950176
6384 13 12.773970
6384 14 12.181416
6384 15 12.542746
6383 2 11.444296
6383 3 12.124993
6383 4 11.423761
6383 5 11.359834
6383 6 16.495425
6383 7 10.882687
6383 8 11.876887
6383 9 12.760614
6383 10 12.369007
6383 11 6.686032
6383 12 6.978486
6383 13 12.783046
6383 14 12.166166
6383 15 0.024787
6382 2 11.436231
6382 3 12.099179
6382 4 11.430742
6382 5 11.368151
6382 6 16.520438
6382 7 10.886439
6382 8 11.860106
6382 9 12.717294
6382 10 12.354789
6382 11 6.672207
6382 12 6.964020
6382 13 12.829486
6382 14 12.029004
6382 15 12.585193
6381 2 11.465803
6381 3 12.106441
6381 4 11.380304
6381 5 11.394996
6381 6 16.504096
6381 7 10.866806
6381 8 11.889732
6381 9 12.765117
6381 10 12.349642
6381 11 6.662064
6381 12 6.895815
6381 13 12.746035
6381 14 12.233126
6381 15 12.549709
6380 2 11.426673
6380 3 12.132726
6380 4 11.478492
6380 5 11.333180
6380 6 16.532098
6380 7 10.861695
6380 8 11.862580
6380 9 12.697209
6380 10 12.343030
6380 11 6.666710
6380 12 6.913198
6380 13 12.848146
6380 14 12.198073
6380 15 12.568877
6379 2 11.463051
6379 3 12.100693
6379 4 11.410759
6379 5 11.401745
6379 6 16.589492
6379 7 10.862684
6379 8 11.930507
6379 9 12.748560
6379 10 12.316661
6379 11 6.662028
6379 12 6.912370
6379 13 12.768877
6379 14 12.209169
6379 15 12.564732
6378 2 11.414948
6378 3 12.116998
6378 4 11.493973
6378 5 11.402762
6378 6 16.514355
6378 7 10.852189
6378 8 11.852620
6378 9 12.692351
6378 10 12.351881
6378 11 6.681348
6378 12 6.977827
6378 13 12.729452
6378 14 12.188314
6378 15 12.581340
6377 2 11.436922
6377 3 12.093082
6377 4 11.451320
6377 5 11.373723
6377 6 16.519295
6377 7 10.924124
6377 8 11.842093
6377 9 12.757233
6377 10 12.345432
6377 11 6.678641
6377 12 6.905238
6377 13 12.777559
6377 14 12.191284
6377 15 12.600005
6376 2 11.403908
6376 3 12.100936
6376 4 11.549142
6376 5 11.369473
6376 6 16.520512
6376 7 10.851244
6376 8 11.885116
6376 9 12.635676
6376 10 12.319148
6376 11 6.645933
6376 12 6.955501
6376 13 12.796888
6376 14 12.222514
6376 15 12.507305
6375 2 11.474622
6375 3 12.088854
6375 4 11.433180
6375 5 11.355890
6375 6 16.481503
6375 7 10.895769
6375 8 11.827559
6375 9 12.715524
6375 10 12.348776
6375 11 6.663136
6375 12 6.945899
6375 13 12.763050
6375 14 12.166335
6375 15 12.549267
6374 2 11.470122
6374 3 12.108394
6374 4 11.438281
6374 5 11.373855
6374 6 16.509888
6374 7 10.913228
6374 8 11.847963
6374 9 12.771447
6374 10 12.329636
6374 11 6.673064
6374 12 6.899756
6374 13 12.733966
6374 14 12.215400
6374 15 12.541120
6373 2 11.459725
6373 3 12.114332
6373 4 11.411435
6373 5 11.337853
6373 6 16.562636
6373 7 10.898891
6373 8 11.826413
6373 9 12.718210
6373 10 12.351258
6373 11 6.643534
6373 12 6.963169
6373 13 12.774207
6373 14 12.124442
6373 15 12.544437
6372 2 11.438965
6372 3 12.134962
6372 4 11.606794
6372 5 11.399683
6372 6 16.625370
6372 7 10.927650
6372 8 11.881694
6372 9 12.952491
6372 10 12.341441
6372 11 6.685284
6372 12 6.950487
6372 13 12.740036
6372 14 12.160472
6372 15 12.534575
6371 2 11.452536
6371 3 12.108117
6371 4 11.501469
6371 5 11.349486
6371 6 16.614101
6371 7 10.869453
6371 8 11.855209
6371 9 12.691470
6371 10 12.347328
6371 11 6.665449
6371 12 7.016948
6371 13 12.794779
6371 14 12.165092
6371 15 12.580861
6370 2 11.409041
6370 3 12.115694
6370 4 11.383361
6370 5 11.354790
6370 6 16.614195
6370 7 10.910951
6370 8 11.847285
6370 9 12.714624
6370 10 12.372597
6370 11 6.668023
6370 12 6.954215
6370 13 12.768247
6370 14 12.219533
6370 15 12.559394
6369 2 11.496904
6369 3 12.091499
6369 4 11.418575
6369 5 11.335760
6369 6 16.576133
6369 7 10.884605
6369 8 11.861933
6369 9 12.714347
6369 10 12.388845
6369 11 6.670106
6369 12 6.939350
6369 13 12.773303
6369 14 12.030177
6369 15 12.600528
6368 2 11.475660
6368 3 12.096531
6368 4 11.376353
6368 5 11.394175
6368 6 16.695634
6368 7 10.903691
6368 8 11.885332
6368 9 12.720601
6368 10 12.330430
6368 11 6.673697
6368 12 6.950765
6368 13 12.751404
6368 14 12.207194
6368 15 12.596036
6367 2 11.442064
6367 3 12.137977
6367 4 11.380840
6367 5 11.381813
6367 6 16.744229
6367 7 10.889800
6367 8 11.847088
6367 9 12.703287
6367 10 12.363118
6367 11 6.662991
6367 12 6.965795
6367 13 12.776953
6367 14 12.187490
6367 15 12.595499
6366 2 11.432020
6366 3 12.104212
6366 4 11.389137
6366 5 11.333985
6366 6 16.747912
6366 7 10.876217
6366 8 11.880878
6366 9 12.655245
6366 10 12.355461
6366 11 6.691124
6366 12 6.922794
6366 13 12.843042
6366 14 12.033358
6366 15 12.592028
6365 2 11.458365
6365 3 12.130722
6365 4 11.417337
6365 5 11.375498
6365 6 16.806590
6365 7 10.870493
6365 8 11.871022
6365 9 12.697041
6365 10 12.356602
6365 11 6.684660
6365 12 6.962810
6365 13 12.797538
6365 14 12.068289
6365 15 12.616066
6364 2 11.470239
6364 3 12.119889
6364 4 11.550145
6364 5 11.352795
6364 6 16.719514
6364 7 10.883843
6364 8 11.892348
6364 9 12.862904
6364 10 12.345799
6364 11 6.700993
6364 12 6.948956
6364 13 12.765373
6364 14 12.091949
6364 15 12.600983
6363 2 11.464021
6363 3 12.127246
6363 4 11.398736
6363 5 11.358851
6363 6 16.781160
6363 7 10.895011
6363 8 11.860415
6363 9 12.716844
6363 10 12.370769
6363 11 6.673891
6363 12 6.906733
6363 13 12.808229
6363 14 12.133353
6363 15 12.606412
6362 2 11.423123
6362 3 12.097535
6362 4 11.428508
6362 5 11.416292
6362 6 16.773331
6362 7 10.864050
6362 8 0.038102
6362 9 12.675425
6362 10 12.366186
6362 11 6.679059
6362 12 6.983013
6362 13 12.809252
6362 14 12.055514
6362 15 12.610813
6361 2 11.447983
6361 3 12.096823
6361 4 11.413938
6361 5 11.343433
6361 6 16.795607
6361 7 10.879462
6361 8 11.875966
6361 9 12.735516
6361 10 12.345393
6361 11 6.673446
6361 12 6.910818
6361 13 12.766160
6361 14 12.186340
6361 15 12.533267
6360 2 11.432579
6360 3 12.104404
6360 4 11.507553
6360 5 11.333828
6360 6 16.796584
6360 7 10.882428
6360 8 11.832836
6360 9 12.699135
6360 10 12.392328
6360 11 0.026855
6360 12 6.910356
6360 13 12.835740
6360 14 12.038352
6360 15 12.594277
6359 2 11.452111
6359 3 12.141321
6359 4 11.399424
6359 5 11.337021
6359 6 16.763951
6359 7 10.870685
6359 8 11.849393
6359 9 12.684964
6359 10 12.352147
6359 11 6.686751
6359 12 6.987404
6359 13 12.735155
6359 14 12.269509
6359 15 12.569037
6358 2 11.499290
6358 3 12.097397
6358 4 11.361333
6358 5 11.360251
6358 6 16.727555
6358 7 10.915487
6358 8 11.889974
6358 9 12.724812
6358 10 12.369902
6358 11 6.694831
6358 12 6.964578
6358 13 12.783604
6358 14 12.174067
6358 15 12.571888
6357 2 11.395992
6357 3 12.073669
6357 4 11.488611
6357 5 11.361247
6357 6 16.629911
6357 7 10.864483
6357 8 11.907985
6357 9 12.627677
6357 10 12.382512
6357 11 6.692566
6357 12 6.893137
6357 13 12.766100
6357 14 12.320910
6357 15 12.576875
6356 2 11.409387
6356 3 12.150680
6356 4 11.449337
6356 5 11.368774
6356 6 16.771676
6356 7 10.859111
6356 8 11.897918
6356 9 12.634486
6356 10 12.371960
6356 11 6.683482
6356 12 6.914179
6356 13 12.796438
6356 14 12.191226
6356 15 12.634267
6355 2 11.472383
6355 3 12.105698
6355 4 11.401897
6355 5 11.329353
6355 6 16.697139
6355 7 10.824732
6355 8 11.875685
6355 9 12.697104
6355 10 12.342701
6355 11 6.664242
6355 12 6.911571
6355 13 12.807128
6355 14 12.196469
6355 15 12.540303
6354 2 11.445031
6354 3 12.096279
6354 4 11.368925
6354 5 11.386811
6354 6 16.631065
6354 7 10.900471
6354 8 11.849464
6354 9 12.660347
6354 10 12.312664
6354 11 6.673550
6354 12 6.882785
6354 13 12.770950
6354 14 12.129489
6354 15 12.576754
6353 2 11.434581
6353 3 12.113244
6353 4 11.438514
6353 5 11.347724
6353 6 16.610895
6353 7 10.863490
6353 8 11.844008
6353 9 12.665917
6353 10 12.366709
6353 11 6.658029
6353 12 6.959717
6353 13 12.774138
6353 14 12.128559
6353 15 12.554230
6352 2 11.459576
6352 3 12.111622
6352 4 11.334198
6352 5 11.375361
6352 6 16.630004
6352 7 10.888849
6352 8 11.913137
6352 9 12.669519
6352 10 12.342537
6352 11 6.663436
6352 12 6.997622
6352 13 12.743170
6352 14 12.139717
6352 15 12.550822
6351 2 11.479797
6351 3 12.118626
6351 4 11.357100
6351 5 11.383648
6351 6 16.550743
6351 7 10.898740
6351 8 11.843189
6351 9 12.637297
6351 10 12.371845
6351 11 6.692211
6351 12 6.962824
6351 13 12.731691
6351 14 12.184040
6351 15 12.583054
6350 2 11.439173
6350 3 12.105602
6350 4 11.354352
6350 5 11.384402
6350 6 16.635959
6350 7 10.920345
6350 8 11.878790
6350 9 12.673266
6350 10 12.322190
6350 11 6.700517
6350 12 6.981379
6350 13 12.765959
6350 14 12.202817
6350 15 12.593076
6349 2 11.438226
6349 3 12.132337
6349 4 11.375203
6349 5 11.393777
6349 6 16.570452
6349 7 10.898989
6349 8 11.880291
6349 9 12.684146
6349 10 12.352339
6349 11 6.661998
6349 12 6.979789
6349 13 12.779044
6349 14 12.211887
6349 15 12.578204
6348 2 11.429733
6348 3 12.105934
6348 4 11.430298
6348 5 11.375858
6348 6 16.642013
6348 7 10.909290
6348 8 11.883891
6348 9 12.669847
6348 10 12.397336
6348 11 6.679329
6348 12 6.962121
6348 13 12.785467
6348 14 12.119367
6348 15 12.580315
6347 2 11.456745
6347 3 12.137202
6347 4 11.353156
6347 5 11.383415
6347 6 16.610420
6347 7 10.868321
6347 8 11.887470
6347 9 12.704120
6347 10 12.384968
6347 11 6.685515
6347 12 6.931719
6347 13 12.816727
6347 14 12.114008
6347 15 12.552590
6346 2 11.450605
6346 3 12.122827
6346 4 11.432324
6346 5 11.360640
6346 6 16.670916
6346 7 10.898447
6346 8 11.857177
6346 9 12.639540
6346 10 12.376694
6346 11 6.667933
6346 12 6.920101
6346 13 12.759966
6346 14 12.276177
6346 15 12.562754
6345 2 11.417458
6345 3 12.158501
6345 4 11.388294
6345 5 11.381142
6345 6 16.652723
6345 7 10.868486
6345 8 11.863033
6345 9 12.620027
6345 10 12.359185
6345 11 6.663118
6345 12 6.896472
6345 13 12.806041
6345 14 12.066533
6345 15 12.588000
6344 2 11.466429
6344 3 12.108433
6344 4 11.345091
6344 5 11.375362
6344 6 16.604146
6344 7 10.892750
6344 8 11.881116
6344 9 12.638088
6344 10 12.348387
6344 11 6.663325
6344 12 6.926212
6344 13 12.762283
6344 14 12.204692
6344 15 12.588837
6343 2 11.476756
6343 3 12.127328
6343 4 11.396326
6343 5 11.371867
6343 6 16.644744
6343 7 10.889360
6343 8 11.878688
6343 9 12.680242
6343 10 12.344638
6343 11 6.681462
6343 12 6.966730
6343 13 12.746422
6343 14 12.226281
6343 15 12.555873
6342 2 11.466330
6342 3 12.128580
6342 4 11.336676
6342 5 11.383199
6342 6 16.628276
6342 7 10.865058
6342 8 11.867445
6342 9 12.666516
6342 10 12.359502
6342 11 6.674772
6342 12 6.921442
6342 13 12.777361
6342 14 12.218616
6342 15 12.591290
6341 2 11.443206
6341 3 12.111254
6341 4 11.358955
6341 5 11.365418
6341 6 16.198726
6341 7 10.869502
6341 8 11.868095
6341 9 12.670094
6341 10 12.308285
6341 11 6.623246
6341 12 6.893586
6341 13 12.782204
6341 14 12.150401
6341 15 12.589646
6340 2 11.430208
6340 3 12.111317
6340 4 11.376620
6340 5 11.338442
6340 6 16.639052
6340 7 10.869486
6340 8 11.859653
6340 9 12.641470
6340 10 12.375939
6340 11 6.674422
6340 12 6.931355
6340 13 12.799936
6340 14 12.140234
6340 15 12.567975
6339 2 11.433219
6339 3 12.104241
6339 4 11.536583
6339 5 11.354879
6339 6 16.598611
6339 7 10.852101
6339 8 11.885559
6339 9 12.677790
6339 10 12.379061
6339 11 6.654294
6339 12 6.969983
6339 13 12.825555
6339 14 12.070377
6339 15 12.607861
6338 2 11.487056
6338 3 12.092649
6338 4 11.314074
6338 5 11.370112
6338 6 16.606237
6338 7 10.913850
6338 8 11.855523
6338 9 12.642387
6338 10 12.302984
6338 11 6.649685
6338 12 6.899366
6338 13 12.743111
6338 14 12.205124
6338 15 12.579586
6337 2 11.445466
6337 3 12.122938
6337 4 11.365695
6337 5 11.406857
6337 6 16.609882
6337 7 10.929482
6337 8 11.911347
6337 9 12.615860
6337 10 12.319076
6337 11 6.650731
6337 12 6.937019
6337 13 12.754436
6337 14 12.157133
6337 15 12.588084
6336 2 11.439651
6336 3 12.109679
6336 4 11.408114
6336 5 11.358083
6336 6 16.640302
6336 7 10.900569
6336 8 11.857161
6336 9 12.645986
6336 10 12.385721
6336 11 6.689243
6336 12 6.866997
6336 13 12.815541
6336 14 12.074545
6336 15 12.589027
