# #runID ohdu sigmaOSMAD
7395 14 12.160433
7395 15 12.550288
7394 2 11.438313
7394 3 12.058562
7394 4 11.264710
7394 5 11.340631
7394 6 14.929526
7394 7 10.892970
7394 8 11.872148
7394 9 12.705625
7394 10 12.274372
7394 11 6.464886
7394 12 6.720349
7394 13 12.845669
7394 14 12.219540
7394 15 12.586834
7393 2 11.423374
7393 3 12.079623
7393 4 11.292448
7393 5 11.353395
7393 6 14.937109
7393 7 10.886795
7393 8 11.893093
7393 9 12.607582
7393 10 12.368462
7393 11 6.461431
7393 12 6.701481
7393 13 12.871495
7393 14 12.222556
7393 15 12.627278
7392 2 11.406675
7392 3 12.117423
7392 4 11.276114
7392 5 11.393418
7392 6 15.006755
7392 7 10.860987
7392 8 11.886238
7392 9 12.649379
7392 10 12.275720
7392 11 6.463815
7392 12 6.742965
7392 13 12.830039
7392 14 12.188537
7392 15 12.588506
7391 2 11.438988
7391 3 12.118953
7391 4 11.268184
7391 5 11.369357
7391 6 14.974981
7391 7 10.893041
7391 8 11.865458
7391 9 12.690896
7391 10 12.316427
7391 11 6.454733
7391 12 6.704146
7391 13 12.796845
7391 14 12.180159
7391 15 12.637847
7390 2 11.397245
7390 3 12.066332
7390 4 11.315623
7390 5 11.365825
7390 6 15.044108
7390 7 10.911370
7390 8 11.881805
7390 9 12.683679
7390 10 12.305314
7390 11 6.491864
7390 12 6.704265
7390 13 12.854853
7390 14 12.182615
7390 15 12.626833
7389 2 11.423784
7389 3 12.058281
7389 4 11.257087
7389 5 11.362457
7389 6 14.988500
7389 7 10.921727
7389 8 11.916215
7389 9 12.681859
7389 10 12.303880
7389 11 6.466609
7389 12 6.717319
7389 13 12.841264
7389 14 12.144457
7389 15 12.622220
7388 2 11.431519
7388 3 12.018142
7388 4 11.267042
7388 5 11.384359
7388 6 14.928776
7388 7 10.912671
7388 8 11.871386
7388 9 12.686003
7388 10 12.276677
7388 11 6.469677
7388 12 6.695764
7388 13 12.875880
7388 14 12.257848
7388 15 12.630206
7387 2 11.432362
7387 3 12.067363
7387 4 11.291187
7387 5 11.408908
7387 6 14.884186
7387 7 10.869530
7387 8 11.891508
7387 9 12.658648
7387 10 12.303905
7387 11 6.466808
7387 12 6.711243
7387 13 12.805700
7387 14 12.145430
7387 15 12.604153
7386 2 11.435387
7386 3 12.035618
7386 4 11.299240
7386 5 11.401521
7386 6 14.890466
7386 7 10.864564
7386 8 11.943453
7386 9 12.645000
7386 10 12.300241
7386 11 6.473067
7386 12 6.713119
7386 13 12.827387
7386 14 12.129258
7386 15 12.559136
7385 2 11.454073
7385 3 12.042775
7385 4 11.313781
7385 5 11.403097
7385 6 14.891205
7385 7 10.916331
7385 8 11.890187
7385 9 12.671153
7385 10 12.336505
7385 11 6.444248
7385 12 6.727541
7385 13 12.833547
7385 14 12.325057
7385 15 12.619717
7384 2 11.429313
7384 3 12.085323
7384 4 11.423515
7384 5 11.411298
7384 6 14.921538
7384 7 10.899630
7384 8 11.899782
7384 9 12.720747
7384 10 12.311173
7384 11 6.462020
7384 12 6.707137
7384 13 12.829836
7384 14 12.149556
7384 15 12.630776
7383 2 11.456402
7383 3 12.086898
7383 4 11.320155
7383 5 11.357138
7383 6 14.901094
7383 7 10.896527
7383 8 11.901013
7383 9 12.617750
7383 10 12.277767
7383 11 6.487080
7383 12 6.716589
7383 13 12.887866
7383 14 12.196167
7383 15 12.644069
7382 2 11.453648
7382 3 12.067282
7382 4 11.318840
7382 5 11.371759
7382 6 14.907945
7382 7 10.918921
7382 8 11.879378
7382 9 12.657593
7382 10 12.278931
7382 11 6.483794
7382 12 6.717949
7382 13 12.845835
7382 14 12.181425
7382 15 12.621599
7381 2 11.414667
7381 3 12.070665
7381 4 11.281273
7381 5 11.345431
7381 6 14.955466
7381 7 10.866641
7381 8 11.861665
7381 9 12.652955
7381 10 12.315663
7381 11 6.469960
7381 12 6.684905
7381 13 12.808438
7381 14 12.178257
7381 15 12.618800
7380 2 11.464998
7380 3 12.038838
7380 4 11.294284
7380 5 11.375508
7380 6 14.907522
7380 7 10.906621
7380 8 11.896776
7380 9 12.694260
7380 10 12.346397
7380 11 6.464179
7380 12 6.721742
7380 13 12.852351
7380 14 12.161971
7380 15 12.594367
7379 2 11.421222
7379 3 12.058634
7379 4 11.284497
7379 5 11.351444
7379 6 14.963554
7379 7 10.888860
7379 8 11.900446
7379 9 12.662149
7379 10 12.268293
7379 11 6.474975
7379 12 6.736861
7379 13 12.872058
7379 14 12.203513
7379 15 12.617582
7378 2 11.423373
7378 3 12.066051
7378 4 11.295249
7378 5 11.411483
7378 6 14.950527
7378 7 10.898779
7378 8 11.915751
7378 9 12.677426
7378 10 12.273943
7378 11 6.456846
7378 12 6.737987
7378 13 12.858056
7378 14 12.217546
7378 15 12.630227
7377 2 11.446680
7377 3 12.052845
7377 4 11.321656
7377 5 11.414573
7377 6 14.958596
7377 7 10.896226
7377 8 11.918943
7377 9 12.702613
7377 10 12.277223
7377 11 6.468161
7377 12 6.693368
7377 13 12.824270
7377 14 12.142994
7377 15 12.616223
7376 2 11.436257
7376 3 12.050672
7376 4 11.297506
7376 5 11.356815
7376 6 15.000118
7376 7 10.903938
7376 8 11.881942
7376 9 12.681918
7376 10 12.321302
7376 11 6.491460
7376 12 6.692162
7376 13 12.826824
7376 14 12.260539
7376 15 12.650176
7375 2 11.412387
7375 3 12.123616
7375 4 11.321727
7375 5 11.377666
7375 6 14.942395
7375 7 10.861295
7375 8 11.851551
7375 9 12.676299
7375 10 12.288866
7375 11 6.483090
7375 12 6.697620
7375 13 12.906026
7375 14 12.191186
7375 15 12.615064
7374 2 11.424401
7374 3 12.076032
7374 4 11.302857
7374 5 11.398734
7374 6 14.913700
7374 7 10.909129
7374 8 11.855803
7374 9 12.764873
7374 10 12.299449
7374 11 6.485817
7374 12 6.729861
7374 13 12.812751
7374 14 12.180156
7374 15 12.593929
7373 2 11.442764
7373 3 12.120364
7373 4 11.372604
7373 5 11.370635
7373 6 14.946937
7373 7 10.888492
7373 8 11.884260
7373 9 13.067383
7373 10 12.277498
7373 11 6.466945
7373 12 6.728030
7373 13 12.855346
7373 14 12.291087
7373 15 12.587444
7372 2 11.430480
7372 3 12.060530
7372 4 11.491883
7372 5 11.388218
7372 6 14.984444
7372 7 10.918358
7372 8 11.856098
7372 9 13.113323
7372 10 12.303197
7372 11 6.452193
7372 12 6.709765
7372 13 12.842155
7372 14 12.329326
7372 15 12.641899
7371 2 11.408055
7371 3 12.085593
7371 4 11.385554
7371 5 11.408665
7371 6 14.950005
7371 7 10.859391
7371 8 11.879555
7371 9 13.056197
7371 10 12.323498
7371 11 6.468767
7371 12 6.711422
7371 13 12.841633
7371 14 12.189936
7371 15 12.612076
7370 2 11.437485
7370 3 12.083495
7370 4 11.472589
7370 5 11.355626
7370 6 14.988469
7370 7 10.916132
7370 8 11.924254
7370 9 13.050811
7370 10 12.309790
7370 11 6.451716
7370 12 6.718060
7370 13 12.811438
7370 14 12.162715
7370 15 12.656707
7369 2 11.439407
7369 3 12.071964
7369 4 11.494043
7369 5 11.393605
7369 6 15.015171
7369 7 10.868238
7369 8 11.902285
7369 9 13.044265
7369 10 12.307834
7369 11 6.487671
7369 12 6.713511
7369 13 12.846734
7369 14 12.263539
7369 15 12.659807
7368 2 11.425137
7368 3 12.060876
7368 4 11.479325
7368 5 11.372290
7368 6 15.063699
7368 7 10.878750
7368 8 11.877111
7368 9 13.070669
7368 10 12.278024
7368 11 6.496873
7368 12 6.734598
7368 13 12.846190
7368 14 12.185018
7368 15 12.582976
7367 2 11.420209
7367 3 12.054122
7367 4 11.522604
7367 5 11.429223
7367 6 14.948203
7367 7 10.894445
7367 8 11.865977
7367 9 13.112094
7367 10 12.320212
7367 11 6.467621
7367 12 6.738248
7367 13 12.853622
7367 14 12.172755
7367 15 12.624805
7366 2 11.434157
7366 3 12.095662
7366 4 11.507179
7366 5 11.370440
7366 6 14.944214
7366 7 10.909998
7366 8 11.889707
7366 9 13.088393
7366 10 12.291188
7366 11 6.457686
7366 12 6.720433
7366 13 12.812572
7366 14 12.248445
7366 15 12.586586
7365 2 11.428296
7365 3 12.083781
7365 4 11.507046
7365 5 11.364610
7365 6 14.981267
7365 7 10.891056
7365 8 11.883177
7365 9 13.109868
7365 10 12.342459
7365 11 6.474096
7365 12 6.713566
7365 13 12.861967
7365 14 12.293555
7365 15 12.608487
7364 2 11.439941
7364 3 12.087753
7364 4 11.461088
7364 5 11.377117
7364 6 14.922884
7364 7 10.897759
7364 8 11.848381
7364 9 13.316213
7364 10 12.314898
7364 11 6.466802
7364 12 6.718867
7364 13 12.831448
7364 14 12.183787
7364 15 12.610561
7363 2 11.418314
7363 3 12.084465
7363 4 11.496275
7363 5 11.376687
7363 6 14.878760
7363 7 10.897426
7363 8 11.877780
7363 9 13.088897
7363 10 12.322738
7363 11 6.452688
7363 12 6.737590
7363 13 12.854423
7363 14 12.138872
7363 15 12.608549
7362 2 11.429594
7362 3 12.063937
7362 4 11.500397
7362 5 11.375114
7362 6 14.899152
7362 7 10.878118
7362 8 11.915636
7362 9 13.151765
7362 10 12.325634
7362 11 6.461614
7362 12 6.710375
7362 13 12.821439
7362 14 12.225064
7362 15 12.641015
7361 2 11.451151
7361 3 12.050839
7361 4 11.413975
7361 5 11.383189
7361 6 14.939021
7361 7 10.865962
7361 8 11.867067
7361 9 12.983616
7361 10 12.331969
7361 11 6.479304
7361 12 6.705954
7361 13 12.854924
7361 14 12.154075
7361 15 12.649457
7360 2 11.405067
7360 3 12.087070
7360 4 11.428472
7360 5 11.417388
7360 6 14.912952
7360 7 10.945220
7360 8 11.844380
7360 9 13.068733
7360 10 12.317369
7360 11 6.464824
7360 12 6.714271
7360 13 12.836585
7360 14 12.181640
7360 15 12.621711
7359 2 11.473637
7359 3 12.055636
7359 4 11.358346
7359 5 11.384673
7359 6 14.939828
7359 7 10.835375
7359 8 11.878869
7359 9 12.997092
7359 10 12.281139
7359 11 6.452574
7359 12 6.702396
7359 13 12.816611
7359 14 12.161769
7359 15 12.656640
7358 2 11.422139
7358 3 12.074486
7358 4 11.373656
7358 5 11.390322
7358 6 14.910748
7358 7 10.838049
7358 8 11.921883
7358 9 12.980257
7358 10 12.313460
7358 11 6.467325
7358 12 6.727937
7358 13 12.877231
7358 14 12.165992
7358 15 12.614181
7357 2 11.430581
7357 3 12.105503
7357 4 11.406522
7357 5 11.372351
7357 6 14.931946
7357 7 10.893219
7357 8 11.892493
7357 9 13.054818
7357 10 12.260511
7357 11 6.449746
7357 12 6.692777
7357 13 12.859459
7357 14 12.204716
7357 15 12.623239
7356 2 11.458133
7356 3 12.051962
7356 4 11.399835
7356 5 11.376408
7356 6 14.918462
7356 7 10.839520
7356 8 11.846404
7356 9 13.055600
7356 10 12.261470
7356 11 6.454931
7356 12 6.712063
7356 13 12.800965
7356 14 12.223527
7356 15 12.597046
7355 2 11.413972
7355 3 12.104780
7355 4 11.380607
7355 5 11.382508
7355 6 14.942522
7355 7 10.884817
7355 8 11.870266
7355 9 13.049846
7355 10 12.292244
7355 11 6.475129
7355 12 6.716932
7355 13 12.866044
7355 14 12.176779
7355 15 12.631479
7354 2 11.430271
7354 3 12.074702
7354 4 11.393207
7354 5 11.381982
7354 6 14.910902
7354 7 10.868854
7354 8 11.896942
7354 9 13.043996
7354 10 12.329550
7354 11 6.467381
7354 12 6.722147
7354 13 12.867283
7354 14 12.197869
7354 15 12.608331
7353 2 11.426600
7353 3 12.061121
7353 4 11.468584
7353 5 11.402173
7353 6 14.951774
7353 7 10.898637
7353 8 11.895796
7353 9 13.479073
7353 10 12.334949
7353 11 6.454703
7353 12 6.726123
7353 13 12.852760
7353 14 12.179808
7353 15 12.650869
7352 2 11.393640
7352 3 12.105704
7352 4 11.424792
7352 5 11.371356
7352 6 14.959251
7352 7 10.902698
7352 8 11.854954
7352 9 13.078074
7352 10 12.311193
7352 11 6.471208
7352 12 6.708876
7352 13 12.843234
7352 14 12.199128
7352 15 12.625298
7351 2 11.419631
7351 3 12.091331
7351 4 11.393553
7351 5 11.355794
7351 6 14.970829
7351 7 10.908544
7351 8 11.877508
7351 9 13.305864
7351 10 12.270943
7351 11 6.456358
7351 12 6.694580
7351 13 12.855604
7351 14 12.162151
7351 15 12.612214
7350 2 11.427433
7350 3 12.084788
7350 4 11.511752
7350 5 11.369840
7350 6 14.915712
7350 7 10.893048
7350 8 11.842634
7350 9 13.073455
7350 10 12.295216
7350 11 6.447870
7350 12 6.715539
7350 13 12.862105
7350 14 12.139400
7350 15 12.629931
7349 2 11.403904
7349 3 12.042338
7349 4 11.365031
7349 5 11.353131
7349 6 14.935999
7349 7 10.893071
7349 8 11.898777
7349 9 13.150161
7349 10 12.300502
7349 11 6.467655
7349 12 6.720091
7349 13 12.851279
7349 14 12.255411
7349 15 12.650878
7348 2 11.449983
7348 3 12.060374
7348 4 11.413392
7348 5 11.362111
7348 6 14.964617
7348 7 10.885716
7348 8 11.871182
7348 9 12.998951
7348 10 12.347581
7348 11 6.474457
7348 12 6.708621
7348 13 12.827461
7348 14 12.169527
7348 15 12.601376
7347 2 11.463005
7347 3 12.117728
7347 4 11.681851
7347 5 11.392686
7347 6 15.079513
7347 7 10.906243
7347 8 11.865420
7347 9 13.357097
7347 10 12.314747
7347 11 6.461692
7347 12 6.706013
7347 13 12.841481
7347 14 12.149778
7347 15 12.604989
7346 2 11.424942
7346 3 12.099218
7346 4 11.513670
7346 5 11.366778
7346 6 14.996579
7346 7 10.904868
7346 8 11.897059
7346 9 13.042644
7346 10 12.315946
7346 11 6.474935
7346 12 6.720868
7346 13 12.836860
7346 14 12.159724
7346 15 12.592086
7345 2 11.414952
7345 3 12.083330
7345 4 11.417123
7345 5 11.382557
7345 6 14.917231
7345 7 10.860489
7345 8 11.880258
7345 9 12.993395
7345 10 12.307271
7345 11 6.453548
7345 12 6.694394
7345 13 12.875337
7345 14 12.178036
7345 15 12.634081
7344 2 11.413756
7344 3 12.059257
7344 4 11.361509
7344 5 11.375364
7344 6 14.905420
7344 7 10.912900
7344 8 11.923367
7344 9 12.998258
7344 10 12.257337
7344 11 6.464870
7344 12 6.726108
7344 13 12.834363
7344 14 12.170867
7344 15 12.631214
7343 2 11.438482
7343 3 12.065558
7343 4 11.344887
7343 5 11.372211
7343 6 14.896074
7343 7 10.917649
7343 8 11.886951
7343 9 13.047699
7343 10 12.303121
7343 11 6.446063
7343 12 6.693876
7343 13 12.856912
7343 14 12.199465
7343 15 12.602503
7342 2 11.434884
7342 3 12.052140
7342 4 11.509122
7342 5 11.341780
7342 6 14.879693
7342 7 10.902925
7342 8 11.912128
7342 9 12.944632
7342 10 12.288954
7342 11 6.466088
7342 12 6.718748
7342 13 12.798691
7342 14 12.174664
7342 15 12.603449
7341 2 11.439838
7341 3 12.059340
7341 4 11.463893
7341 5 11.408408
7341 6 14.867015
7341 7 10.860028
7341 8 11.912035
7341 9 12.933770
7341 10 12.311862
7341 11 6.445428
7341 12 6.715007
7341 13 12.812815
7341 14 12.146196
7341 15 12.630653
7340 2 11.438597
7340 3 12.049636
7340 4 11.381868
7340 5 11.395157
7340 6 14.870206
7340 7 10.825577
7340 8 11.859247
7340 9 12.930731
7340 10 12.278247
7340 11 6.465376
7340 12 6.700635
7340 13 12.793574
7340 14 12.133159
7340 15 12.666441
7339 2 11.373395
7339 3 12.049756
7339 4 11.424979
7339 5 11.395652
7339 6 14.879177
7339 7 10.865249
7339 8 11.861016
7339 9 12.989828
7339 10 12.329562
7339 11 6.476951
7339 12 6.703321
7339 13 12.857441
7339 14 12.195668
7339 15 12.614218
7338 2 11.391470
7338 3 12.040918
7338 4 11.490661
7338 5 11.333963
7338 6 14.898091
7338 7 10.870849
7338 8 11.887324
7338 9 12.965950
7338 10 12.292739
7338 11 6.451716
7338 12 6.686212
7338 13 12.854213
7338 14 12.151035
7338 15 12.662738
7337 2 11.421053
7337 3 12.073052
7337 4 11.483300
7337 5 11.366797
7337 6 14.908748
7337 7 10.823115
7337 8 11.922145
7337 9 12.906255
7337 10 12.319986
7337 11 6.450309
7337 12 6.689683
7337 13 12.830328
7337 14 12.126303
7337 15 12.647905
7336 2 11.439322
7336 3 12.070308
7336 4 11.483745
7336 5 11.414519
7336 6 14.969514
7336 7 10.866825
7336 8 11.883481
7336 9 12.949352
7336 10 12.296707
7336 11 6.456654
7336 12 6.698640
7336 13 12.856708
7336 14 12.156860
7336 15 12.630383
7335 2 11.454868
7335 3 12.085908
7335 4 11.490946
7335 5 11.394552
7335 6 15.010931
7335 7 10.881232
7335 8 11.886160
7335 9 12.955496
7335 10 12.290541
7335 11 6.460572
7335 12 6.680685
7335 13 12.805519
7335 14 12.130429
7335 15 12.609436
7334 2 11.418510
7334 3 12.089326
7334 4 11.504201
7334 5 11.359092
7334 6 14.962209
7334 7 10.864866
7334 8 11.886169
7334 9 12.927748
7334 10 12.298141
7334 11 6.464427
7334 12 6.700194
7334 13 12.794368
7334 14 12.304058
7334 15 12.627723
7333 2 11.424558
7333 3 12.101390
7333 4 11.358827
7333 5 11.389217
7333 6 14.955770
7333 7 10.838816
7333 8 11.928245
7333 9 12.941655
7333 10 12.321393
7333 11 6.465691
7333 12 6.677715
7333 13 12.811664
7333 14 12.147154
7333 15 12.645954
7332 2 11.441681
7332 3 12.101928
7332 4 11.479148
7332 5 11.409020
7332 6 14.997312
7332 7 10.877848
7332 8 11.861930
7332 9 13.234982
7332 10 12.312085
7332 11 6.475932
7332 12 6.722277
7332 13 12.832570
7332 14 12.164457
7332 15 12.616422
7331 2 11.454302
7331 3 12.073444
7331 4 11.465806
7331 5 11.421546
7331 6 14.977674
7331 7 10.872160
7331 8 11.872985
7331 9 12.962157
7331 10 12.344182
7331 11 6.477538
7331 12 6.690498
7331 13 12.836761
7331 14 12.197210
7331 15 12.579109
7330 2 11.408147
7330 3 12.106999
7330 4 11.462053
7330 5 11.371531
7330 6 14.955443
7330 7 10.850593
7330 8 11.903810
7330 9 12.926293
7330 10 12.296504
7330 11 6.436605
7330 12 6.703109
7330 13 12.825020
7330 14 12.153278
7330 15 12.587973
7329 2 11.393962
7329 3 12.078507
7329 4 11.443430
7329 5 11.398355
7329 6 14.980304
7329 7 10.910751
7329 8 11.888033
7329 9 12.936841
7329 10 12.294295
7329 11 6.468352
7329 12 6.701864
7329 13 12.795561
7329 14 12.146379
7329 15 12.616453
7328 2 11.412290
7328 3 12.070696
7328 4 11.465162
7328 5 11.388936
7328 6 15.026674
7328 7 10.884246
7328 8 11.889764
7328 9 12.998387
7328 10 12.308937
7328 11 6.486657
7328 12 6.701344
7328 13 12.883964
7328 14 12.184985
7328 15 12.612507
7327 2 11.437627
7327 3 12.093018
7327 4 11.649840
7327 5 11.398665
7327 6 15.065397
7327 7 10.891930
7327 8 11.891562
7327 9 13.259011
7327 10 12.316085
7327 11 6.481773
7327 12 6.719439
7327 13 12.868451
7327 14 12.212962
7327 15 12.607949
7326 2 11.419668
7326 3 12.085652
7326 4 11.517233
7326 5 11.366060
7326 6 15.077106
7326 7 10.883667
7326 8 11.888966
7326 9 12.982717
7326 10 12.351481
7326 11 6.459769
7326 12 6.715756
7326 13 12.845582
7326 14 12.133638
7326 15 12.649500
7325 2 11.404447
7325 3 12.106028
7325 4 11.459382
7325 5 11.400715
7325 6 15.024643
7325 7 10.898981
7325 8 11.863844
7325 9 12.964002
7325 10 12.291697
7325 11 6.459599
7325 12 6.704792
7325 13 12.807182
7325 14 12.154213
7325 15 12.603731
7324 2 11.424373
7324 3 12.078231
7324 4 11.459712
7324 5 11.399132
7324 6 14.928594
7324 7 10.906797
7324 8 11.837621
7324 9 12.950428
7324 10 12.329785
7324 11 6.469556
7324 12 6.704288
7324 13 12.816871
7324 14 12.129743
7324 15 12.655903
7323 2 11.441838
7323 3 12.056690
7323 4 11.449524
7323 5 11.380836
7323 6 14.941488
7323 7 10.876377
7323 8 11.838032
7323 9 12.932349
7323 10 12.332885
7323 11 6.483541
7323 12 6.705897
7323 13 12.836956
7323 14 12.151321
7323 15 12.639963
7322 2 11.451809
7322 3 12.148250
7322 4 11.384919
7322 5 11.373140
7322 6 14.924075
7322 7 10.872349
7322 8 11.890030
7322 9 12.889510
7322 10 12.275910
7322 11 6.474352
7322 12 6.689946
7322 13 12.784763
7322 14 12.206986
7322 15 12.613021
7321 2 11.421293
7321 3 12.101364
7321 4 11.371995
7321 5 11.367304
7321 6 14.904731
7321 7 10.834561
7321 8 11.926798
7321 9 12.906760
7321 10 12.265978
7321 11 6.462702
7321 12 6.711084
7321 13 12.851994
7321 14 12.235054
7321 15 12.623150
7320 2 11.416520
7320 3 12.049089
7320 4 11.421646
7320 5 11.369402
7320 6 14.900513
7320 7 10.844189
7320 8 11.884825
7320 9 12.910318
7320 10 12.305396
7320 11 6.455749
7320 12 6.708738
7320 13 12.793115
7320 14 12.172594
7320 15 12.613649
7319 2 11.385967
7319 3 12.103134
7319 4 11.414424
7319 5 11.385708
7319 6 14.896621
7319 7 10.879271
7319 8 11.899611
7319 9 12.900245
7319 10 12.289311
7319 11 6.460686
7319 12 6.684800
7319 13 12.841788
7319 14 12.190538
7319 15 12.621446
7318 2 11.436357
7318 3 12.065465
7318 4 11.347613
7318 5 11.368916
7318 6 14.895240
7318 7 10.898880
7318 8 11.870242
7318 9 12.921032
7318 10 12.332050
7318 11 6.471610
7318 12 6.693414
7318 13 12.846283
7318 14 12.163602
7318 15 12.627446
7317 2 11.430992
7317 3 12.110801
7317 4 11.395418
7317 5 11.383917
7317 6 14.904405
7317 7 10.902008
7317 8 11.865806
7317 9 12.956500
7317 10 12.284179
7317 11 6.466352
7317 12 6.675435
7317 13 12.849920
7317 14 12.195419
7317 15 12.644565
7316 2 11.415892
7316 3 12.097007
7316 4 11.427288
7316 5 11.386282
7316 6 14.933098
7316 7 10.869866
7316 8 11.845115
7316 9 12.906931
7316 10 12.310353
7316 11 6.452121
7316 12 6.728664
7316 13 12.837899
7316 14 12.168953
7316 15 12.621704
7315 2 11.430726
7315 3 12.032570
7315 4 11.437578
7315 5 11.370434
7315 6 14.925313
7315 7 10.907325
7315 8 11.880515
7315 9 12.893254
7315 10 12.296733
7315 11 6.474065
7315 12 6.702522
7315 13 12.823660
7315 14 12.175841
7315 15 12.646496
7314 2 11.432591
7314 3 12.065871
7314 4 11.368796
7314 5 11.408674
7314 6 14.914350
7314 7 10.893856
7314 8 11.893109
7314 9 13.030109
7314 10 12.305595
7314 11 6.465644
7314 12 6.681130
7314 13 12.847783
7314 14 12.184404
7314 15 12.656153
7313 2 11.462464
7313 3 12.055729
7313 4 11.429318
7313 5 11.394673
7313 6 14.867699
7313 7 10.858907
7313 8 11.901157
7313 9 12.849551
7313 10 12.290024
7313 11 6.466076
7313 12 6.706423
7313 13 12.807437
7313 14 12.145932
7313 15 12.600928
7312 2 11.415703
7312 3 12.084043
7312 4 11.387761
7312 5 11.396175
7312 6 14.882146
7312 7 10.881862
7312 8 11.911894
7312 9 13.072128
7312 10 12.281317
7312 11 6.478972
7312 12 6.717272
7312 13 12.823935
7312 14 12.148022
7312 15 12.617979
7311 2 11.429882
7311 3 12.060899
7311 4 11.353962
7311 5 11.388412
7311 6 14.916363
7311 7 10.923907
7311 8 11.848727
7311 9 12.884429
7311 10 12.291535
7311 11 6.446938
7311 12 6.724698
7311 13 12.852772
7311 14 12.207448
7311 15 12.629113
7310 2 11.432444
7310 3 12.073951
7310 4 11.395472
7310 5 11.379715
7310 6 15.001272
7310 7 10.876702
7310 8 11.851805
7310 9 12.917909
7310 10 12.301612
7310 11 6.449926
7310 12 6.699332
7310 13 12.904198
7310 14 12.192285
7310 15 12.664407
7309 2 11.428058
7309 3 12.039660
7309 4 11.449717
7309 5 11.368443
7309 6 14.940294
7309 7 10.881242
7309 8 11.863373
7309 9 12.904671
7309 10 12.319206
7309 11 6.469106
7309 12 6.698103
7309 13 12.850101
7309 14 12.165621
7309 15 12.654798
7308 2 11.415653
7308 3 12.105653
7308 4 11.419399
7308 5 11.398808
7308 6 15.016075
7308 7 10.870452
7308 8 11.910572
7308 9 12.919682
7308 10 12.290962
7308 11 6.461130
7308 12 6.722534
7308 13 12.803540
7308 14 12.173476
7308 15 12.634131
7307 2 11.383420
7307 3 12.033041
7307 4 11.411530
7307 5 11.385980
7307 6 15.011125
7307 7 10.888976
7307 8 11.850860
7307 9 12.926655
7307 10 12.290157
7307 11 6.451635
7307 12 6.686678
7307 13 12.830068
7307 14 12.182497
7307 15 12.618279
7306 2 11.436312
7306 3 12.074156
7306 4 11.416494
7306 5 11.353138
7306 6 15.045508
7306 7 10.907624
7306 8 11.909997
7306 9 12.877305
7306 10 12.303493
7306 11 6.457331
7306 12 6.710938
7306 13 12.830446
7306 14 12.183068
7306 15 12.578031
7305 2 11.431772
7305 3 12.067672
7305 4 11.332152
7305 5 11.387264
7305 6 15.033813
7305 7 10.901539
7305 8 11.874415
7305 9 12.897589
7305 10 12.340570
7305 11 6.471436
7305 12 6.716867
7305 13 12.857485
7305 14 12.240329
7305 15 12.580032
7304 2 11.436304
7304 3 12.053222
7304 4 11.416343
7304 5 11.370205
7304 6 15.050752
7304 7 10.902273
7304 8 11.866155
7304 9 12.888816
7304 10 12.306898
7304 11 6.477368
7304 12 6.718403
7304 13 12.812102
7304 14 12.217472
7304 15 12.620198
7303 2 11.463954
7303 3 12.067555
7303 4 11.348841
7303 5 11.357036
7303 6 14.918872
7303 7 10.901742
7303 8 11.841549
7303 9 12.858753
7303 10 12.307994
7303 11 6.455260
7303 12 6.706494
7303 13 12.838316
7303 14 12.159047
7303 15 12.598276
7302 2 11.425072
7302 3 12.098935
7302 4 11.388956
7302 5 11.390565
7302 6 14.935475
7302 7 10.890142
7302 8 11.891352
7302 9 12.808100
7302 10 12.297298
7302 11 6.476460
7302 12 6.719273
7302 13 12.821994
7302 14 12.262381
7302 15 12.594042
7301 2 11.436914
7301 3 12.091216
7301 4 11.348803
7301 5 11.364637
7301 6 14.929807
7301 7 10.870439
7301 8 11.899006
7301 9 12.815191
7301 10 12.296638
7301 11 6.452435
7301 12 6.689034
7301 13 12.842691
7301 14 12.152491
7301 15 12.637411
7300 2 11.397522
7300 3 12.040146
7300 4 11.395348
7300 5 11.364252
7300 6 14.871276
7300 7 10.901941
7300 8 11.897226
7300 9 12.809434
7300 10 12.305029
7300 11 6.465591
7300 12 6.705057
7300 13 12.820916
7300 14 12.244066
7300 15 12.690998
7299 2 11.432976
7299 3 12.101623
7299 4 11.342474
7299 5 11.387960
7299 6 14.920492
7299 7 10.905539
7299 8 11.844840
7299 9 12.850359
7299 10 12.293810
7299 11 6.452341
7299 12 6.703480
7299 13 12.853066
7299 14 12.204060
7299 15 12.646473
7298 2 11.409312
7298 3 12.048532
7298 4 11.387551
7298 5 11.379736
7298 6 14.924367
7298 7 10.912264
7298 8 11.867765
7298 9 12.850137
7298 10 12.242474
7298 11 6.468663
7298 12 6.699063
7298 13 12.854837
7298 14 12.160952
7298 15 12.661695
7297 2 11.428360
7297 3 12.047394
7297 4 11.381890
7297 5 11.363206
7297 6 14.927199
7297 7 10.915982
7297 8 11.883030
7297 9 12.849401
7297 10 12.265914
7297 11 6.460325
7297 12 6.694583
7297 13 12.890609
7297 14 12.171119
7297 15 12.616976
7296 2 11.397104
7296 3 12.075109
7296 4 11.333143
7296 5 11.352722
7296 6 14.905217
7296 7 10.888920
7296 8 11.899119
7296 9 12.848982
7296 10 12.302069
7296 11 6.452534
7296 12 6.709219
7296 13 12.816698
7296 14 12.182985
7296 15 12.638912
7295 2 11.414643
7295 3 12.087647
7295 4 11.484855
7295 5 11.402941
7295 6 14.867701
7295 7 10.902169
7295 8 11.908778
7295 9 12.971343
7295 10 12.284080
7295 11 6.463943
