# E[keV], Quenching[1]
6.750e+00,2.294e-01
6.760e+00,2.296e-01
6.760e+00,2.296e-01
6.770e+00,2.299e-01
6.780e+00,2.301e-01
6.790e+00,2.302e-01
6.800e+00,2.302e-01
6.810e+00,2.302e-01
6.820e+00,2.302e-01
6.830e+00,2.302e-01
6.840e+00,2.302e-01
6.850e+00,2.303e-01
6.860e+00,2.307e-01
6.860e+00,2.307e-01
6.870e+00,2.311e-01
6.880e+00,2.311e-01
6.890e+00,2.312e-01
6.900e+00,2.312e-01
6.910e+00,2.312e-01
6.920e+00,2.312e-01
6.930e+00,2.312e-01
6.940e+00,2.313e-01
6.950e+00,2.315e-01
6.960e+00,2.318e-01
6.970e+00,2.319e-01
6.980e+00,2.321e-01
6.990e+00,2.321e-01
6.990e+00,2.321e-01
7.000e+00,2.322e-01
7.010e+00,2.322e-01
7.020e+00,2.322e-01
7.030e+00,2.323e-01
7.040e+00,2.324e-01
7.050e+00,2.327e-01
7.060e+00,2.327e-01
7.070e+00,2.329e-01
7.080e+00,2.331e-01
7.090e+00,2.331e-01
7.100e+00,2.331e-01
7.110e+00,2.331e-01
7.120e+00,2.333e-01
7.130e+00,2.333e-01
7.140e+00,2.336e-01
7.150e+00,2.337e-01
7.160e+00,2.338e-01
7.170e+00,2.338e-01
7.170e+00,2.338e-01
7.180e+00,2.341e-01
7.190e+00,2.341e-01
7.200e+00,2.342e-01
7.210e+00,2.343e-01
7.220e+00,2.343e-01
7.230e+00,2.345e-01
7.240e+00,2.346e-01
7.250e+00,2.347e-01
7.260e+00,2.347e-01
7.270e+00,2.348e-01
7.280e+00,2.349e-01
7.290e+00,2.351e-01
7.300e+00,2.352e-01
7.310e+00,2.352e-01
7.320e+00,2.354e-01
7.330e+00,2.354e-01
7.340e+00,2.356e-01
7.350e+00,2.357e-01
7.360e+00,2.357e-01
7.370e+00,2.357e-01
7.380e+00,2.360e-01
7.390e+00,2.361e-01
7.400e+00,2.362e-01
7.410e+00,2.363e-01
7.420e+00,2.364e-01
7.430e+00,2.364e-01
7.440e+00,2.364e-01
7.450e+00,2.366e-01
7.460e+00,2.367e-01
7.470e+00,2.368e-01
7.480e+00,2.368e-01
7.490e+00,2.371e-01
7.500e+00,2.371e-01
7.510e+00,2.373e-01
7.520e+00,2.373e-01
7.530e+00,2.374e-01
7.540e+00,2.374e-01
7.550e+00,2.375e-01
7.560e+00,2.378e-01
7.570e+00,2.378e-01
7.580e+00,2.378e-01
7.590e+00,2.381e-01
7.600e+00,2.382e-01
7.610e+00,2.383e-01
7.620e+00,2.383e-01
7.630e+00,2.383e-01
7.640e+00,2.384e-01
7.650e+00,2.385e-01
7.660e+00,2.386e-01
7.670e+00,2.388e-01
7.680e+00,2.388e-01
7.690e+00,2.390e-01
7.700e+00,2.392e-01
7.710e+00,2.392e-01
7.720e+00,2.392e-01
7.730e+00,2.393e-01
7.740e+00,2.393e-01
7.750e+00,2.394e-01
7.760e+00,2.395e-01
7.780e+00,2.398e-01
7.790e+00,2.398e-01
7.800e+00,2.399e-01
7.810e+00,2.402e-01
7.820e+00,2.402e-01
7.830e+00,2.403e-01
7.840e+00,2.403e-01
7.850e+00,2.403e-01
7.860e+00,2.403e-01
7.870e+00,2.406e-01
7.880e+00,2.407e-01
7.890e+00,2.407e-01
7.900e+00,2.410e-01
7.910e+00,2.411e-01
7.920e+00,2.413e-01
7.930e+00,2.413e-01
7.940e+00,2.413e-01
7.950e+00,2.413e-01
7.960e+00,2.414e-01
7.980e+00,2.415e-01
7.990e+00,2.417e-01
8.000e+00,2.417e-01
8.010e+00,2.419e-01
8.020e+00,2.422e-01
8.030e+00,2.422e-01
8.040e+00,2.423e-01
8.050e+00,2.423e-01
8.060e+00,2.424e-01
8.070e+00,2.424e-01
8.080e+00,2.425e-01
8.090e+00,2.426e-01
8.100e+00,2.428e-01
8.120e+00,2.429e-01
8.130e+00,2.430e-01
8.140e+00,2.431e-01
8.150e+00,2.432e-01
8.160e+00,2.434e-01
8.170e+00,2.434e-01
8.180e+00,2.435e-01
8.190e+00,2.435e-01
8.200e+00,2.437e-01
8.210e+00,2.438e-01
8.220e+00,2.439e-01
8.240e+00,2.440e-01
8.250e+00,2.441e-01
8.260e+00,2.441e-01
8.270e+00,2.443e-01
8.280e+00,2.444e-01
8.290e+00,2.445e-01
8.300e+00,2.446e-01
8.310e+00,2.447e-01
8.320e+00,2.448e-01
8.340e+00,2.448e-01
8.350e+00,2.449e-01
8.360e+00,2.451e-01
8.370e+00,2.452e-01
8.380e+00,2.452e-01
8.390e+00,2.453e-01
8.400e+00,2.455e-01
8.410e+00,2.457e-01
8.430e+00,2.458e-01
8.440e+00,2.458e-01
8.450e+00,2.458e-01
8.460e+00,2.459e-01
8.470e+00,2.461e-01
8.480e+00,2.462e-01
8.490e+00,2.462e-01
8.500e+00,2.464e-01
8.520e+00,2.465e-01
8.530e+00,2.466e-01
8.540e+00,2.468e-01
8.550e+00,2.468e-01
8.560e+00,2.469e-01
8.570e+00,2.470e-01
8.580e+00,2.472e-01
8.600e+00,2.473e-01
8.610e+00,2.473e-01
8.620e+00,2.475e-01
8.630e+00,2.475e-01
8.640e+00,2.475e-01
8.650e+00,2.477e-01
8.670e+00,2.477e-01
8.680e+00,2.479e-01
8.690e+00,2.481e-01
8.700e+00,2.482e-01
8.710e+00,2.482e-01
8.720e+00,2.483e-01
8.740e+00,2.485e-01
8.750e+00,2.485e-01
8.760e+00,2.485e-01
8.770e+00,2.486e-01
8.780e+00,2.487e-01
8.790e+00,2.489e-01
8.810e+00,2.492e-01
8.820e+00,2.492e-01
8.830e+00,2.492e-01
8.840e+00,2.493e-01
8.850e+00,2.493e-01
8.870e+00,2.495e-01
8.880e+00,2.495e-01
8.890e+00,2.497e-01
8.900e+00,2.499e-01
8.910e+00,2.499e-01
8.920e+00,2.502e-01
8.940e+00,2.502e-01
8.950e+00,2.503e-01
8.960e+00,2.503e-01
8.970e+00,2.503e-01
8.980e+00,2.503e-01
9.000e+00,2.505e-01
9.010e+00,2.508e-01
9.020e+00,2.509e-01
9.030e+00,2.509e-01
9.050e+00,2.510e-01
9.060e+00,2.512e-01
9.070e+00,2.513e-01
9.080e+00,2.513e-01
9.090e+00,2.514e-01
9.110e+00,2.515e-01
9.120e+00,2.517e-01
9.130e+00,2.518e-01
9.140e+00,2.519e-01
9.150e+00,2.519e-01
9.170e+00,2.521e-01
9.180e+00,2.521e-01
9.190e+00,2.523e-01
9.200e+00,2.525e-01
9.220e+00,2.525e-01
9.230e+00,2.526e-01
9.240e+00,2.527e-01
9.250e+00,2.527e-01
9.270e+00,2.528e-01
9.280e+00,2.531e-01
9.290e+00,2.531e-01
9.300e+00,2.532e-01
9.320e+00,2.533e-01
9.330e+00,2.534e-01
9.340e+00,2.536e-01
9.350e+00,2.536e-01
9.370e+00,2.536e-01
9.380e+00,2.537e-01
9.390e+00,2.539e-01
9.400e+00,2.541e-01
9.420e+00,2.541e-01
9.430e+00,2.543e-01
9.440e+00,2.543e-01
9.450e+00,2.544e-01
9.470e+00,2.545e-01
9.480e+00,2.546e-01
9.490e+00,2.547e-01
9.500e+00,2.548e-01
9.520e+00,2.549e-01
9.530e+00,2.551e-01
9.540e+00,2.553e-01
9.560e+00,2.553e-01
9.570e+00,2.554e-01
9.580e+00,2.554e-01
9.590e+00,2.554e-01
9.610e+00,2.555e-01
9.620e+00,2.557e-01
9.630e+00,2.558e-01
9.650e+00,2.560e-01
9.660e+00,2.562e-01
9.670e+00,2.563e-01
9.680e+00,2.564e-01
9.700e+00,2.564e-01
9.710e+00,2.564e-01
9.720e+00,2.564e-01
9.740e+00,2.565e-01
9.750e+00,2.567e-01
9.760e+00,2.571e-01
9.780e+00,2.572e-01
9.790e+00,2.573e-01
9.800e+00,2.573e-01
9.820e+00,2.573e-01
9.830e+00,2.574e-01
9.840e+00,2.574e-01
9.850e+00,2.576e-01
9.870e+00,2.576e-01
9.880e+00,2.577e-01
9.890e+00,2.580e-01
9.910e+00,2.582e-01
9.920e+00,2.582e-01
9.930e+00,2.583e-01
9.950e+00,2.583e-01
9.960e+00,2.583e-01
9.970e+00,2.586e-01
9.990e+00,2.586e-01
1.000e+01,2.587e-01
1.000e+01,2.587e-01
1.000e+01,2.587e-01
1.000e+01,2.587e-01
1.010e+01,2.593e-01
1.010e+01,2.593e-01
1.010e+01,2.593e-01
1.010e+01,2.593e-01
1.010e+01,2.593e-01
1.010e+01,2.593e-01
1.010e+01,2.593e-01
1.010e+01,2.593e-01
1.020e+01,2.600e-01
1.020e+01,2.600e-01
1.020e+01,2.600e-01
1.020e+01,2.600e-01
1.020e+01,2.600e-01
1.020e+01,2.600e-01
1.020e+01,2.600e-01
1.030e+01,2.608e-01
1.030e+01,2.608e-01
1.030e+01,2.608e-01
1.030e+01,2.608e-01
1.030e+01,2.608e-01
1.030e+01,2.608e-01
1.030e+01,2.608e-01
1.040e+01,2.616e-01
1.040e+01,2.616e-01
1.040e+01,2.616e-01
1.040e+01,2.616e-01
1.040e+01,2.616e-01
1.040e+01,2.616e-01
1.040e+01,2.616e-01
1.050e+01,2.623e-01
1.050e+01,2.623e-01
1.050e+01,2.623e-01
1.050e+01,2.623e-01
1.050e+01,2.623e-01
1.050e+01,2.623e-01
1.050e+01,2.623e-01
1.060e+01,2.629e-01
1.060e+01,2.629e-01
1.060e+01,2.629e-01
1.060e+01,2.629e-01
1.060e+01,2.629e-01
1.060e+01,2.629e-01
1.060e+01,2.629e-01
1.070e+01,2.638e-01
1.070e+01,2.638e-01
1.070e+01,2.638e-01
1.070e+01,2.638e-01
1.070e+01,2.638e-01
1.070e+01,2.638e-01
1.070e+01,2.638e-01
1.080e+01,2.645e-01
1.080e+01,2.645e-01
1.080e+01,2.645e-01
1.080e+01,2.645e-01
1.080e+01,2.645e-01
1.080e+01,2.645e-01
1.080e+01,2.645e-01
1.090e+01,2.652e-01
1.090e+01,2.652e-01
1.090e+01,2.652e-01
1.090e+01,2.652e-01
1.090e+01,2.652e-01
1.090e+01,2.652e-01
1.090e+01,2.652e-01
1.100e+01,2.661e-01
1.100e+01,2.661e-01
1.100e+01,2.661e-01
1.100e+01,2.661e-01
1.100e+01,2.661e-01
1.100e+01,2.661e-01
1.100e+01,2.661e-01
1.110e+01,2.666e-01
1.110e+01,2.666e-01
1.110e+01,2.666e-01
1.110e+01,2.666e-01
1.110e+01,2.666e-01
1.110e+01,2.666e-01
1.110e+01,2.666e-01
1.120e+01,2.675e-01
1.120e+01,2.675e-01
1.120e+01,2.675e-01
1.120e+01,2.675e-01
1.120e+01,2.675e-01
1.120e+01,2.675e-01
1.130e+01,2.682e-01
1.130e+01,2.682e-01
1.130e+01,2.682e-01
1.130e+01,2.682e-01
1.130e+01,2.682e-01
1.130e+01,2.682e-01
1.130e+01,2.682e-01
1.140e+01,2.688e-01
1.140e+01,2.688e-01
1.140e+01,2.688e-01
1.140e+01,2.688e-01
1.140e+01,2.688e-01
1.140e+01,2.688e-01
1.150e+01,2.694e-01
1.150e+01,2.694e-01
1.150e+01,2.694e-01
1.150e+01,2.694e-01
1.150e+01,2.694e-01
1.150e+01,2.694e-01
1.150e+01,2.694e-01
1.160e+01,2.702e-01
1.160e+01,2.702e-01
1.160e+01,2.702e-01
1.160e+01,2.702e-01
1.160e+01,2.702e-01
1.160e+01,2.702e-01
1.170e+01,2.709e-01
1.170e+01,2.709e-01
1.170e+01,2.709e-01
1.170e+01,2.709e-01
1.170e+01,2.709e-01
1.170e+01,2.709e-01
1.170e+01,2.709e-01
1.180e+01,2.717e-01
1.180e+01,2.717e-01
1.180e+01,2.717e-01
1.180e+01,2.717e-01
1.180e+01,2.717e-01
1.180e+01,2.717e-01
1.190e+01,2.722e-01
1.190e+01,2.722e-01
1.190e+01,2.722e-01
1.190e+01,2.722e-01
1.190e+01,2.722e-01
1.190e+01,2.722e-01
1.200e+01,2.731e-01
1.200e+01,2.731e-01
1.200e+01,2.731e-01
1.200e+01,2.731e-01
1.200e+01,2.731e-01
1.200e+01,2.731e-01
1.200e+01,2.731e-01
1.210e+01,2.737e-01
1.210e+01,2.737e-01
1.210e+01,2.737e-01
1.210e+01,2.737e-01
1.210e+01,2.737e-01
1.210e+01,2.737e-01
1.220e+01,2.746e-01
1.220e+01,2.746e-01
1.220e+01,2.746e-01
1.220e+01,2.746e-01
1.220e+01,2.746e-01
1.220e+01,2.746e-01
1.230e+01,2.752e-01
1.230e+01,2.752e-01
1.230e+01,2.752e-01
1.230e+01,2.752e-01
1.230e+01,2.752e-01
1.230e+01,2.752e-01
1.240e+01,2.757e-01
1.240e+01,2.757e-01
1.240e+01,2.757e-01
1.240e+01,2.757e-01
1.240e+01,2.757e-01
1.240e+01,2.757e-01
1.250e+01,2.765e-01
1.250e+01,2.765e-01
1.250e+01,2.765e-01
1.250e+01,2.765e-01
1.250e+01,2.765e-01
1.250e+01,2.765e-01
1.260e+01,2.772e-01
1.260e+01,2.772e-01
1.260e+01,2.772e-01
1.260e+01,2.772e-01
1.260e+01,2.772e-01
1.260e+01,2.772e-01
1.270e+01,2.777e-01
1.270e+01,2.777e-01
1.270e+01,2.777e-01
1.270e+01,2.777e-01
1.270e+01,2.777e-01
1.270e+01,2.777e-01
1.280e+01,2.783e-01
1.280e+01,2.783e-01
1.280e+01,2.783e-01
1.280e+01,2.783e-01
1.280e+01,2.783e-01
1.290e+01,2.791e-01
1.290e+01,2.791e-01
1.290e+01,2.791e-01
1.290e+01,2.791e-01
1.290e+01,2.791e-01
1.290e+01,2.791e-01
1.300e+01,2.796e-01
1.300e+01,2.796e-01
1.300e+01,2.796e-01
1.300e+01,2.796e-01
1.300e+01,2.796e-01
1.300e+01,2.796e-01
1.310e+01,2.803e-01
1.310e+01,2.803e-01
1.310e+01,2.803e-01
1.310e+01,2.803e-01
1.310e+01,2.803e-01
1.310e+01,2.803e-01
1.320e+01,2.810e-01
1.320e+01,2.810e-01
1.320e+01,2.810e-01
1.320e+01,2.810e-01
1.320e+01,2.810e-01
1.330e+01,2.815e-01
1.330e+01,2.815e-01
1.330e+01,2.815e-01
1.330e+01,2.815e-01
1.330e+01,2.815e-01
1.330e+01,2.815e-01
1.340e+01,2.822e-01
1.340e+01,2.822e-01
1.340e+01,2.822e-01
1.340e+01,2.822e-01
1.340e+01,2.822e-01
1.350e+01,2.828e-01
1.350e+01,2.828e-01
1.350e+01,2.828e-01
1.350e+01,2.828e-01
1.350e+01,2.828e-01
1.350e+01,2.828e-01
1.360e+01,2.834e-01
1.360e+01,2.834e-01
1.360e+01,2.834e-01
1.360e+01,2.834e-01
1.360e+01,2.834e-01
1.370e+01,2.841e-01
1.370e+01,2.841e-01
1.370e+01,2.841e-01
1.370e+01,2.841e-01
1.370e+01,2.841e-01
1.370e+01,2.841e-01
1.380e+01,2.848e-01
1.380e+01,2.848e-01
1.380e+01,2.848e-01
1.380e+01,2.848e-01
1.380e+01,2.848e-01
1.390e+01,2.853e-01
1.390e+01,2.853e-01
1.390e+01,2.853e-01
1.390e+01,2.853e-01
1.390e+01,2.853e-01
1.390e+01,2.853e-01
1.400e+01,2.859e-01
1.400e+01,2.859e-01
1.400e+01,2.859e-01
1.400e+01,2.859e-01
1.400e+01,2.859e-01
1.410e+01,2.866e-01
1.410e+01,2.866e-01
1.410e+01,2.866e-01
1.410e+01,2.866e-01
1.410e+01,2.866e-01
1.420e+01,2.871e-01
1.420e+01,2.871e-01
1.420e+01,2.871e-01
1.420e+01,2.871e-01
1.420e+01,2.871e-01
1.420e+01,2.871e-01
1.430e+01,2.876e-01
1.430e+01,2.876e-01
1.430e+01,2.876e-01
1.430e+01,2.876e-01
1.430e+01,2.876e-01
1.440e+01,2.883e-01
1.440e+01,2.883e-01
1.440e+01,2.883e-01
1.440e+01,2.883e-01
1.440e+01,2.883e-01
1.450e+01,2.889e-01
1.450e+01,2.889e-01
1.450e+01,2.889e-01
1.450e+01,2.889e-01
1.450e+01,2.889e-01
1.460e+01,2.894e-01
1.460e+01,2.894e-01
1.460e+01,2.894e-01
1.460e+01,2.894e-01
1.460e+01,2.894e-01
1.470e+01,2.902e-01
1.470e+01,2.902e-01
1.470e+01,2.902e-01
1.470e+01,2.902e-01
1.470e+01,2.902e-01
1.480e+01,2.904e-01
1.480e+01,2.904e-01
1.480e+01,2.904e-01
1.480e+01,2.904e-01
1.480e+01,2.904e-01
1.490e+01,2.912e-01
1.490e+01,2.912e-01
1.490e+01,2.912e-01
1.490e+01,2.912e-01
1.490e+01,2.912e-01
1.500e+01,2.918e-01
1.500e+01,2.918e-01
1.500e+01,2.918e-01
1.500e+01,2.918e-01
1.500e+01,2.918e-01
1.510e+01,2.923e-01
1.510e+01,2.923e-01
1.510e+01,2.923e-01
1.510e+01,2.923e-01
1.510e+01,2.923e-01
1.520e+01,2.929e-01
1.520e+01,2.929e-01
1.520e+01,2.929e-01
1.520e+01,2.929e-01
1.520e+01,2.929e-01
1.530e+01,2.935e-01
1.530e+01,2.935e-01
1.530e+01,2.935e-01
1.530e+01,2.935e-01
1.530e+01,2.935e-01
1.540e+01,2.940e-01
1.540e+01,2.940e-01
1.540e+01,2.940e-01
1.540e+01,2.940e-01
1.540e+01,2.940e-01
1.550e+01,2.947e-01
1.550e+01,2.947e-01
1.550e+01,2.947e-01
1.550e+01,2.947e-01
1.550e+01,2.947e-01
1.560e+01,2.951e-01
1.560e+01,2.951e-01
1.560e+01,2.951e-01
1.560e+01,2.951e-01
1.570e+01,2.957e-01
1.570e+01,2.957e-01
1.570e+01,2.957e-01
1.570e+01,2.957e-01
1.570e+01,2.957e-01
1.580e+01,2.962e-01
1.580e+01,2.962e-01
1.580e+01,2.962e-01
1.580e+01,2.962e-01
1.580e+01,2.962e-01
1.590e+01,2.969e-01
1.590e+01,2.969e-01
1.590e+01,2.969e-01
1.590e+01,2.969e-01
1.590e+01,2.969e-01
1.600e+01,2.974e-01
1.600e+01,2.974e-01
1.600e+01,2.974e-01
1.600e+01,2.974e-01
1.610e+01,2.980e-01
1.610e+01,2.980e-01
1.610e+01,2.980e-01
1.610e+01,2.980e-01
1.610e+01,2.980e-01
1.620e+01,2.984e-01
1.620e+01,2.984e-01
1.620e+01,2.984e-01
1.620e+01,2.984e-01
1.630e+01,2.991e-01
1.630e+01,2.991e-01
1.630e+01,2.991e-01
1.630e+01,2.991e-01
1.630e+01,2.991e-01
1.640e+01,2.997e-01
1.640e+01,2.997e-01
1.640e+01,2.997e-01
1.640e+01,2.997e-01
1.640e+01,2.997e-01
1.650e+01,3.002e-01
1.650e+01,3.002e-01
1.650e+01,3.002e-01
1.650e+01,3.002e-01
1.660e+01,3.007e-01
1.660e+01,3.007e-01
1.660e+01,3.007e-01
1.660e+01,3.007e-01
1.660e+01,3.007e-01
1.670e+01,3.013e-01
1.670e+01,3.013e-01
1.670e+01,3.013e-01
1.670e+01,3.013e-01
1.680e+01,3.018e-01
1.680e+01,3.018e-01
1.680e+01,3.018e-01
1.680e+01,3.018e-01
1.690e+01,3.023e-01
1.690e+01,3.023e-01
1.690e+01,3.023e-01
1.690e+01,3.023e-01
1.690e+01,3.023e-01
1.700e+01,3.028e-01
1.700e+01,3.028e-01
1.700e+01,3.028e-01
1.700e+01,3.028e-01
1.710e+01,3.032e-01
1.710e+01,3.032e-01
1.710e+01,3.032e-01
1.710e+01,3.032e-01
1.710e+01,3.032e-01
1.720e+01,3.040e-01
1.720e+01,3.040e-01
1.720e+01,3.040e-01
1.720e+01,3.040e-01
1.730e+01,3.042e-01
1.730e+01,3.042e-01
1.730e+01,3.042e-01
1.730e+01,3.042e-01
1.740e+01,3.048e-01
1.740e+01,3.048e-01
1.740e+01,3.048e-01
1.740e+01,3.048e-01
1.740e+01,3.048e-01
1.750e+01,3.053e-01
1.750e+01,3.053e-01
1.750e+01,3.053e-01
1.750e+01,3.053e-01
1.760e+01,3.060e-01
1.760e+01,3.060e-01
1.760e+01,3.060e-01
1.760e+01,3.060e-01
1.770e+01,3.063e-01
1.770e+01,3.063e-01
1.770e+01,3.063e-01
1.770e+01,3.063e-01
1.780e+01,3.070e-01
1.780e+01,3.070e-01
1.780e+01,3.070e-01
1.780e+01,3.070e-01
1.790e+01,3.073e-01
1.790e+01,3.073e-01
1.790e+01,3.073e-01
1.790e+01,3.073e-01
1.790e+01,3.073e-01
1.800e+01,3.080e-01
1.800e+01,3.080e-01
1.800e+01,3.080e-01
1.800e+01,3.080e-01
1.810e+01,3.085e-01
1.810e+01,3.085e-01
1.810e+01,3.085e-01
1.810e+01,3.085e-01
1.820e+01,3.088e-01
1.820e+01,3.088e-01
1.820e+01,3.088e-01
1.820e+01,3.088e-01
1.830e+01,3.095e-01
1.830e+01,3.095e-01
1.830e+01,3.095e-01
1.830e+01,3.095e-01
1.840e+01,3.098e-01
1.840e+01,3.098e-01
1.840e+01,3.098e-01
1.840e+01,3.098e-01
1.850e+01,3.104e-01
1.850e+01,3.104e-01
1.850e+01,3.104e-01
1.850e+01,3.104e-01
1.860e+01,3.110e-01
1.860e+01,3.110e-01
1.860e+01,3.110e-01
1.860e+01,3.110e-01
1.870e+01,3.114e-01
1.870e+01,3.114e-01
1.870e+01,3.114e-01
1.870e+01,3.114e-01
1.880e+01,3.120e-01
1.880e+01,3.120e-01
1.880e+01,3.120e-01
1.880e+01,3.120e-01
1.890e+01,3.122e-01
1.890e+01,3.122e-01
1.890e+01,3.122e-01
1.890e+01,3.122e-01
1.900e+01,3.129e-01
1.900e+01,3.129e-01
1.900e+01,3.129e-01
1.900e+01,3.129e-01
1.910e+01,3.132e-01
1.910e+01,3.132e-01
1.910e+01,3.132e-01
1.910e+01,3.132e-01
1.920e+01,3.140e-01
1.920e+01,3.140e-01
1.920e+01,3.140e-01
1.920e+01,3.140e-01
1.930e+01,3.142e-01
1.930e+01,3.142e-01
1.930e+01,3.142e-01
1.930e+01,3.142e-01
1.940e+01,3.150e-01
1.940e+01,3.150e-01
1.940e+01,3.150e-01
1.950e+01,3.151e-01
1.950e+01,3.151e-01
1.950e+01,3.151e-01
1.950e+01,3.151e-01
1.960e+01,3.157e-01
1.960e+01,3.157e-01
1.960e+01,3.157e-01
1.960e+01,3.157e-01
1.970e+01,3.162e-01
1.970e+01,3.162e-01
1.970e+01,3.162e-01
1.970e+01,3.162e-01
1.980e+01,3.167e-01
1.980e+01,3.167e-01
1.980e+01,3.167e-01
1.980e+01,3.167e-01
1.990e+01,3.172e-01
1.990e+01,3.172e-01
1.990e+01,3.172e-01
2.000e+01,3.177e-01
2.000e+01,3.177e-01
2.000e+01,3.177e-01
2.000e+01,3.177e-01
2.010e+01,3.182e-01
2.010e+01,3.182e-01
2.010e+01,3.182e-01
2.010e+01,3.182e-01
2.020e+01,3.186e-01
2.020e+01,3.186e-01
2.020e+01,3.186e-01
2.030e+01,3.189e-01
2.030e+01,3.189e-01
2.030e+01,3.189e-01
2.030e+01,3.189e-01
2.040e+01,3.195e-01
2.040e+01,3.195e-01
2.040e+01,3.195e-01
2.040e+01,3.195e-01
2.050e+01,3.199e-01
2.050e+01,3.199e-01
2.050e+01,3.199e-01
2.060e+01,3.204e-01
2.060e+01,3.204e-01
2.060e+01,3.204e-01
2.060e+01,3.204e-01
2.070e+01,3.208e-01
2.070e+01,3.208e-01
2.070e+01,3.208e-01
2.070e+01,3.208e-01
2.080e+01,3.212e-01
2.080e+01,3.212e-01
2.080e+01,3.212e-01
2.090e+01,3.218e-01
2.090e+01,3.218e-01
2.090e+01,3.218e-01
2.090e+01,3.218e-01
2.100e+01,3.221e-01
2.100e+01,3.221e-01
2.100e+01,3.221e-01
2.110e+01,3.226e-01
2.110e+01,3.226e-01
2.110e+01,3.226e-01
2.110e+01,3.226e-01
2.120e+01,3.230e-01
2.120e+01,3.230e-01
2.120e+01,3.230e-01
2.130e+01,3.235e-01
2.130e+01,3.235e-01
2.130e+01,3.235e-01
2.130e+01,3.235e-01
2.140e+01,3.239e-01
2.140e+01,3.239e-01
2.140e+01,3.239e-01
2.150e+01,3.244e-01
2.150e+01,3.244e-01
2.150e+01,3.244e-01
2.150e+01,3.244e-01
2.160e+01,3.248e-01
2.160e+01,3.248e-01
2.160e+01,3.248e-01
2.170e+01,3.252e-01
2.170e+01,3.252e-01
2.170e+01,3.252e-01
2.170e+01,3.252e-01
2.180e+01,3.257e-01
2.180e+01,3.257e-01
2.180e+01,3.257e-01
2.190e+01,3.261e-01
2.190e+01,3.261e-01
2.190e+01,3.261e-01
2.200e+01,3.265e-01
2.200e+01,3.265e-01
2.200e+01,3.265e-01
2.200e+01,3.265e-01
2.210e+01,3.269e-01
2.210e+01,3.269e-01
2.210e+01,3.269e-01
2.220e+01,3.273e-01
2.220e+01,3.273e-01
2.220e+01,3.273e-01
2.230e+01,3.279e-01
2.230e+01,3.279e-01
2.230e+01,3.279e-01
2.230e+01,3.279e-01
2.240e+01,3.282e-01
2.240e+01,3.282e-01
2.240e+01,3.282e-01
2.250e+01,3.288e-01
2.250e+01,3.288e-01
2.250e+01,3.288e-01
2.260e+01,3.289e-01
2.260e+01,3.289e-01
2.260e+01,3.289e-01
2.260e+01,3.289e-01
2.270e+01,3.297e-01
2.270e+01,3.297e-01
2.270e+01,3.297e-01
2.280e+01,3.298e-01
2.280e+01,3.298e-01
2.280e+01,3.298e-01
2.290e+01,3.304e-01
2.290e+01,3.304e-01
2.290e+01,3.304e-01
2.290e+01,3.304e-01
2.300e+01,3.307e-01
2.300e+01,3.307e-01
2.300e+01,3.307e-01
2.310e+01,3.313e-01
2.310e+01,3.313e-01
2.310e+01,3.313e-01
2.320e+01,3.317e-01
2.320e+01,3.317e-01
2.320e+01,3.317e-01
2.330e+01,3.318e-01
2.330e+01,3.318e-01
2.330e+01,3.318e-01
2.340e+01,3.325e-01
2.340e+01,3.325e-01
2.340e+01,3.325e-01
2.340e+01,3.325e-01
2.350e+01,3.328e-01
2.350e+01,3.328e-01
2.350e+01,3.328e-01
2.360e+01,3.334e-01
2.360e+01,3.334e-01
2.360e+01,3.334e-01
2.370e+01,3.336e-01
2.370e+01,3.336e-01
2.370e+01,3.336e-01
2.380e+01,3.341e-01
2.380e+01,3.341e-01
2.380e+01,3.341e-01
2.390e+01,3.345e-01
2.390e+01,3.345e-01
2.390e+01,3.345e-01
2.400e+01,3.347e-01
2.400e+01,3.347e-01
2.400e+01,3.347e-01
2.410e+01,3.354e-01
2.410e+01,3.354e-01
2.410e+01,3.354e-01
2.420e+01,3.356e-01
2.420e+01,3.356e-01
2.420e+01,3.356e-01
2.420e+01,3.356e-01
2.430e+01,3.362e-01
2.430e+01,3.362e-01
2.430e+01,3.362e-01
2.440e+01,3.366e-01
2.440e+01,3.366e-01
2.440e+01,3.366e-01
2.450e+01,3.368e-01
2.450e+01,3.368e-01
2.450e+01,3.368e-01
2.460e+01,3.372e-01
2.460e+01,3.372e-01
2.460e+01,3.372e-01
2.470e+01,3.377e-01
2.470e+01,3.377e-01
2.470e+01,3.377e-01
2.480e+01,3.382e-01
2.480e+01,3.382e-01
2.480e+01,3.382e-01
2.490e+01,3.385e-01
2.490e+01,3.385e-01
2.490e+01,3.385e-01
2.500e+01,3.388e-01
2.500e+01,3.388e-01
2.500e+01,3.388e-01
2.510e+01,3.392e-01
2.510e+01,3.392e-01
2.510e+01,3.392e-01
2.520e+01,3.397e-01
2.520e+01,3.397e-01
2.520e+01,3.397e-01
2.530e+01,3.402e-01
2.530e+01,3.402e-01
2.530e+01,3.402e-01
2.540e+01,3.403e-01
2.540e+01,3.403e-01
2.540e+01,3.403e-01
2.550e+01,3.408e-01
2.550e+01,3.408e-01
2.560e+01,3.412e-01
2.560e+01,3.412e-01
2.560e+01,3.412e-01
2.570e+01,3.415e-01
2.570e+01,3.415e-01
2.570e+01,3.415e-01
